Match,Result,Unret%,<=3 W%,RiP W%,1st: Unret%,<=3 W%,RiP W%,D Wide%,A Wide%,BP Wide%,2nd: Unret%,<=3 W%,RiP W%,D Wide%,A Wide%,BP Wide%,2ndAgg
2024 ITF Granby R32,L vs Fung,19.0%,24.1%,36.8%,16.7%,25.0%,40.0%,28.6%,31.8%,20.0%,38.5%,38.5%,25.0%,50.0%,0.0%,0.0%,143
2023 ITF Granby R16,L vs Day,11.3%,26.4%,46.5%,11.4%,28.6%,45.2%,11.8%,38.9%,25.0%,14.3%,28.6%,50.0%,0.0%,0.0%,0.0%,9
Career (2 matches),,15.3%,25.2%,42.0%,14.1%,26.8%,42.6%,19.4%,35.0%,22.2%,25.9%,33.3%,40.0%,25.0%,0.0%,0.0%,83
