Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2026 Santiago F,L vs Darderi,17% (2/12),100% (2/2),0/2,25% (3/12),0% (0/3),1/2,0/0,1/2,0/0,1/2
2025 Athens SF,L vs Djokovic,10% (1/10),100% (1/1),0/3,44% (4/9),25% (1/4),0/1,0/0,2/2,0/0,1/1
2025 Hagen CH F,W vs Den Ouden,50% (6/12),67% (4/6),0/1,31% (4/13),50% (2/4),4/4,2/2,0/1,1/1,0/0
2025 Roland Garros R128,L vs Musetti,0% (0/13),- (0/0),0/6,62% (8/13),25% (2/8),0/0,0/0,0/0,0/0,0/0
2025 Brisbane R32,L vs Dimitrov,30% (3/10),33% (1/3),0/2,55% (6/11),50% (3/6),0/1,0/0,2/3,0/0,0/1
2024 Chengdu R16,W vs Mpetshi Perricard,14% (2/14),100% (2/2),0/1,7% (1/14),0% (0/1),2/2,2/2,1/1,1/1,0/0
2024 Wimbledon R128,L vs Sinner,26% (5/19),40% (2/5),0/4,28% (5/18),20% (1/5),1/2,1/1,3/3,0/0,1/1
2024 Rome R128,W vs Mensik,56% (5/9),80% (4/5),0/0,13% (1/8),100% (1/1),2/2,0/0,0/0,0/0,0/0
2024 Miami R32,L vs Dimitrov,0% (0/7),- (0/0),0/5,83% (5/6),0% (0/5),0/0,0/0,0/0,0/0,0/0
2024 Miami R128,W vs Ruusuvuori,33% (5/15),80% (4/5),2/2,27% (4/15),25% (1/4),3/4,2/2,0/1,1/1,0/0
2024 Indian Wells R64,L vs Griekspoor,0% (0/9),- (0/0),0/2,33% (3/9),0% (0/3),0/0,0/0,0/1,0/0,0/1
2023 US Open R128,L vs Sinner,17% (2/12),0% (0/2),0/5,73% (8/11),25% (2/8),0/0,0/0,1/2,0/0,0/0
2023 Wimbledon R128,L vs Fritz,28% (7/25),57% (4/7),1/2,17% (4/24),0% (0/4),4/4,2/2,1/3,0/0,0/0
2023 Mallorca R16,W vs Tsitsipas,29% (4/14),75% (3/4),0/1,8% (1/13),0% (0/1),2/2,1/1,0/0,0/0,0/0
2023 Halle R32,W vs Wessels,50% (7/14),29% (2/7),0/1,14% (2/14),50% (1/2),2/2,2/2,1/1,1/1,0/0
2023 Roland Garros R64,L vs Cerundolo,36% (5/14),40% (2/5),1/5,57% (8/14),25% (2/8),1/2,0/0,2/3,0/0,1/1
2023 Rome QF,L vs Medvedev,50% (4/8),50% (2/4),2/6,75% (6/8),0% (0/6),0/2,0/0,1/1,0/0,0/0
2023 Rome R64,W vs Fritz,56% (5/9),100% (5/5),0/1,25% (2/8),50% (1/2),4/4,1/1,0/0,0/0,0/0
2023 Rome R128,W vs Jarry,50% (5/10),60% (3/5),1/1,10% (1/10),0% (0/1),3/3,2/2,0/0,1/1,0/0
2021 US Open R128,L vs Bublik,25% (4/16),50% (2/4),0/6,53% (8/15),0% (0/8),2/2,1/1,0/2,0/0,0/0
2026 (1 matches),,16.7%,100.0%,0.0%,25.0%,0.0%,50.0%,-,50.0%,-,50.0%
2025 (4 matches),,22.2%,60.0%,0.0%,47.8%,36.4%,66.7%,100.0%,66.7%,100.0%,50.0%
2024 (6 matches),,23.3%,70.6%,14.3%,27.1%,15.8%,80.0%,100.0%,66.7%,100.0%,50.0%
2023 (8 matches),,36.8%,53.8%,22.7%,31.4%,18.8%,84.2%,100.0%,60.0%,100.0%,100.0%
2021 (5 matches),,13.9%,60.0%,9.1%,44.9%,12.9%,66.7%,100.0%,50.0%,-,50.0%
Career (168 matches),,35.2%,68.1%,19.0%,30.8%,32.8%,85.8%,87.7%,67.9%,92.4%,65.2%
