Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
1983,9,2,7,22.2%,5-14,26.3%,63-99,38.9%,0-1,0.0%,0,,,,,,,,,,,,QF (Venice)
1982,29,12,17,41.4%,31-37,45.6%,297-321,48.1%,5-4,55.6%,0,,,,,,,,,,,,QF (Paris Indoor)
1981,35,20,15,57.1%,48-32,60.0%,386-328,54.1%,4-3,57.1%,0,,,,,,,,,,,,SF (Monte Carlo)
1980,50,33,17,66.0%,77-51,60.2%,630-543,53.7%,3-4,42.9%,0,,,,,,,,,,,,W (Florence)
1979,58,35,23,60.3%,82-53,60.7%,651-545,54.4%,13-6,68.4%,0,,,,,,,,,,,,W (Nations Cup)
1978,75,45,30,60.0%,90-72,55.6%,765-715,51.7%,12-9,57.1%,0,,,,,,,,,,,,W (Tokyo 1)
1977,68,30,38,44.1%,81-83,49.4%,776-785,49.7%,3-7,30.0%,0,,,,,,,,,,,,W (Houston WCT)
1976,77,55,22,71.4%,123-63,66.1%,975-788,55.3%,19-10,65.5%,0,,,,,,,,,,,,W (4x)
1975,82,53,29,64.6%,115-69,62.5%,921-761,54.8%,14-12,53.8%,0,,,,,,,,,,,,W (2x)
1974,51,32,19,62.7%,74-53,58.3%,630-543,53.7%,5-5,50.0%,0,,,,,,,,,,,,W (Florence)
1973,61,44,17,72.1%,95-52,64.6%,756-598,55.8%,13-9,59.1%,0,,,,,,,,,,,,W (Bournemouth)
1972,46,27,19,58.7%,62-47,56.9%,536-480,52.8%,8-3,72.7%,0,,,,,,,,,,,,F (2x)
1971,32,20,12,62.5%,52-32,61.9%,431-371,53.7%,1-2,33.3%,0,,,,,,,,,,,,W (Senigallia)
1970,32,20,12,62.5%,54-40,57.4%,491-446,52.4%,0-0,-,0,,,,,,,,,,,,F (Reggio Calabria)
1969,7,2,5,28.6%,5-14,26.3%,73-105,41.0%,0-0,-,0,,,,,,,,,,,,R32 (2x)
1968,8,4,4,50.0%,11-11,50.0%,107-111,49.1%,0-0,-,0,,,,,,,,,,,,R16 (Brisbane)
Career,720,434,286,60.3%,1005-723,58.2%,8488-7539,53.0%,100-75,57.1%,0,,,,,,,,,,,,
