Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,83,42,41,50.6%,89-82,52.0%,793-773,50.6%,11-18,37.9%,0,,,,,,,,,,,
Clay,432,294,138,68.1%,671-372,64.3%,5300-4272,55.4%,60-32,65.2%,0,,,,,,,,,,,
Grass,60,32,28,53.3%,86-97,47.0%,874-918,48.8%,9-3,75.0%,0,,,,,,,,,,,
Carpet,116,55,61,47.4%,124-127,49.4%,1163-1187,49.5%,19-20,48.7%,0,,,,,,,,,,,
Grand Slams,92,62,30,67.4%,171-125,57.8%,1478-1345,52.4%,19-8,70.4%,0,,,,,,,,,,,
Masters,59,36,23,61.0%,73-47,60.8%,580-484,54.5%,12-8,60.0%,0,,,,,,,,,,,
Other Tours,509,301,208,59.1%,640-464,58.0%,5395-4805,52.9%,69-59,53.9%,0,,,,,,,,,,,
Best of 5,198,116,82,58.6%,366-292,55.6%,3227-2974,52.0%,29-17,63.0%,0,,,,,,,,,,,
Best of 3,522,318,204,60.9%,639-431,59.7%,5261-4565,53.5%,71-58,55.0%,0,,,,,,,,,,,
Finals,31,13,18,41.9%,38-47,44.7%,376-410,47.8%,7-10,41.2%,0,,,,,,,,,,,
Semi-finals,51,31,20,60.8%,79-58,57.7%,664-591,52.9%,5-5,50.0%,0,,,,,,,,,,,
Quarter-finals,87,44,43,50.6%,99-99,50.0%,919-918,50.0%,12-10,54.5%,0,,,,,,,,,,,
vs Righties,594,369,225,62.1%,846-580,59.3%,7040-6190,53.2%,84-58,59.2%,0,,,,,,,,,,,
vs Lefties,107,47,60,43.9%,113-140,44.7%,1153-1227,48.4%,16-17,48.5%,0,,,,,,,,,,,
vs Top 10,85,18,67,21.2%,66-139,32.2%,822-1061,43.7%,9-14,39.1%,0,,,,,,,,,,,
