Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2026,27,19,8,70.4%,42-22,65.6%,319-250,56.1%,1-1,50.0%,27,64.0%,48.2%,3.2%,3.3%,64.5%,61.3%,46.7%,56.1%,49.5%,52.8%,1.13,W (W15 Sharm ElSheikh)
2025,74,52,22,70.3%,110-56,66.3%,864-628,57.9%,8-12,40.0%,71,66.9%,49.1%,2.5%,4.3%,63.8%,63.3%,46.8%,57.3%,49.4%,53.3%,1.16,W (2x)
2024,74,48,26,64.9%,103-58,64.0%,800-648,55.2%,10-3,76.9%,0,,,,,,,,,,,,W (W15 Sharm ElSheikh)
2023,64,47,17,73.4%,100-43,69.9%,775-541,58.9%,8-4,66.7%,0,,,,,,,,,,,,W (4x)
2022,16,11,5,68.8%,23-10,69.7%,180-130,58.1%,4-2,66.7%,0,,,,,,,,,,,,F (W15 Sharm ElSheikh)
2021,62,41,21,66.1%,93-59,61.2%,757-646,54.0%,8-6,57.1%,0,,,,,,,,,,,,W (2x)
2020,19,7,12,36.8%,14-27,34.1%,154-207,42.7%,1-0,100.0%,0,,,,,,,,,,,,QF (2x)
2019,50,29,21,58.0%,65-46,58.6%,543-469,53.7%,2-6,25.0%,0,,,,,,,,,,,,F (W15 Cairo)
2018,38,22,16,57.9%,46-41,52.9%,415-379,52.3%,2-3,40.0%,0,,,,,,,,,,,,F (2x)
2017,27,12,15,44.4%,27-34,44.3%,261-307,46.0%,2-5,28.6%,0,,,,,,,,,,,,QF (2x)
2016,21,9,12,42.9%,21-27,43.8%,200-239,45.6%,4-0,100.0%,0,,,,,,,,,,,,QF (3x)
2015,8,4,4,50.0%,10-10,50.0%,89-94,48.6%,1-0,100.0%,0,,,,,,,,,,,,QF (Sharm El Sheikh $10K)
2014,2,1,1,50.0%,2-2,50.0%,17-16,51.5%,0-0,-,0,,,,,,,,,,,,R16 (Sharm El Sheikh 10K)
2013,2,1,1,50.0%,2-3,40.0%,24-25,49.0%,0-0,-,0,,,,,,,,,,,,R16 (Sharm El Sheikh 10K)
Career,484,303,181,62.6%,658-438,60.0%,5398-4579,54.1%,51-42,54.8%,98,66.0%,48.8%,2.7%,4.0%,64.0%,62.8%,46.7%,57.0%,49.4%,53.1%,1.15,
