Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2019 W15 Tabarka R32,L vs Brancaccio,0.81,0.62,44.9,2.1,-,44.0%,-,34.8%,42.4%,50.0%
2019 W15 Cairo QF,L vs Klaffner,0.82,0.70,41.6,3.7,0.0%,48.6%,0.0%,53.1%,38.5%,45.9%
2019 W15 Cairo R16,W vs Vig,1.11,1.87,33.7,2.1,0.0%,56.5%,0.0%,65.2%,65.2%,66.7%
2019 W15 Cairo R32,W vs Hosoki,1.22,1.86,43.8,2.1,0.0%,58.1%,0.0%,64.5%,55.0%,63.2%
2019 W15 Cairo QF,L vs Klaffner,0.84,0.73,45.3,4.6,0.0%,44.7%,0.0%,53.1%,47.2%,41.9%
2019 W15 Cairo R16,W vs Novac,1.01,1.26,47.3,2.0,0.0%,53.1%,0.0%,54.8%,63.6%,51.2%
2019 W15 Cairo R32,W vs Karregat,0.97,1.12,74.7,4.7,0.0%,55.2%,0.0%,52.9%,45.0%,61.4%
2019 W15 Sharm El Sheikh QF,L vs Paszek,0.99,0.94,101.1,61.5,1.9%,37.7%,0.0%,45.1%,56.9%,54.3%
2019 W15 Sharm El Sheikh R16,W vs Djakovic,1.07,1.31,56.8,3.1,0.0%,55.2%,0.0%,66.7%,52.6%,44.7%
2019 W15 Sharm El Sheikh R32,L vs Seah,0.86,0.90,82.1,18.4,1.8%,62.5%,0.0%,43.1%,40.3%,58.1%
2019 W15 Sharm El Sheikh R32,L vs Talbi,0.87,0.83,49.2,4.0,0.0%,45.2%,0.0%,55.2%,45.2%,50.0%
2019 W15 Sharm El Sheikh R32,L vs Guo,0.85,0.87,61.0,5.6,1.9%,48.1%,0.0%,51.9%,50.0%,52.5%
2019 W15 Sharm El Sheikh R32,L vs Helgo,0.88,0.88,80.4,3.7,2.0%,49.0%,0.0%,54.3%,51.1%,45.5%
2017 Cairo $15K R16,L vs Vasilescu,0.92,0.83,66.3,3.6,0.0%,39.0%,0.0%,57.5%,48.7%,44.4%
2017 Cairo $15K R32,W vs Patrascu,0.92,1.22,53.9,3.0,0.0%,64.0%,0.0%,52.2%,54.5%,56.1%
2017 Sharm El Sheikh $15K R32,L vs Stadler,0.90,0.81,63.9,12.8,0.0%,41.5%,2.8%,55.6%,50.0%,42.2%
2017 Sharm El Sheikh $15K R32,L vs Bonic,1.00,0.55,37.1,2.4,4.8%,14.3%,0.0%,47.1%,46.4%,30.8%
2017 Sharm El Sheikh $15K R16,L vs Geukens,1.12,0.44,35.1,2.2,0.0%,38.1%,0.0%,25.0%,31.6%,22.2%
2017 Cairo $15K R32,L vs Sukhotina,0.95,0.75,55.1,2.4,0.0%,62.5%,0.0%,36.7%,46.3%,32.4%
2017 Sharm El Sheikh $15K R16,L vs Kordolaimi,0.87,0.76,55.5,2.1,2.8%,55.6%,0.0%,40.6%,35.0%,55.3%
2019 (13 matches),,0.93,0.97,62.6,3.5,0.7%,50.3%,0.0%,52.7%,49.1%,52.5%
2017 (10 matches),,0.96,0.80,53.7,2.7,0.9%,47.2%,0.3%,45.3%,45.5%,43.7%
2016 (10 matches),,0.95,0.80,60.2,2.9,0.9%,47.9%,1.0%,49.4%,41.6%,44.3%
2015 (3 matches),,0.96,0.98,60.5,2.6,0.8%,62.3%,1.8%,54.0%,44.1%,40.8%
Career (36 matches),,0.95,0.88,59.6,3.0,0.8%,50.0%,0.5%,50.2%,45.8%,47.1%
