Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,90,64,26,71.1%,139-68,67.1%,1070-780,57.8%,7-11,38.9%,88,66.0%,49.5%,2.6%,4.1%,64.1%,62.4%,47.2%,57.0%,49.7%,53.3%,1.15
Clay,5,3,2,60.0%,6-5,54.5%,51-41,55.4%,0-0,-,5,63.8%,46.7%,3.0%,3.6%,60.7%,68.2%,36.9%,55.9%,48.8%,52.6%,1.11
Finals,7,3,4,42.9%,8-10,44.4%,90-93,49.2%,1-3,25.0%,7,57.3%,43.0%,0.9%,2.4%,69.2%,54.3%,47.8%,52.2%,47.3%,49.7%,0.99
Semi-finals,14,7,7,50.0%,19-15,55.9%,170-151,53.0%,1-1,50.0%,13,62.5%,39.6%,1.4%,4.2%,65.2%,60.6%,46.9%,55.8%,46.3%,51.0%,1.05
Quarter-finals,18,14,4,77.8%,28-13,68.3%,221-147,60.1%,1-5,16.7%,18,68.6%,52.6%,3.9%,5.2%,65.1%,64.7%,44.7%,57.7%,50.4%,54.1%,1.19
vs Righties,21,10,11,47.6%,24-25,49.0%,244-233,51.2%,3-5,37.5%,21,60.3%,42.6%,3.0%,3.5%,65.2%,58.8%,45.6%,54.2%,46.8%,50.6%,1.02
vs Lefties,3,2,1,66.7%,5-2,71.4%,34-28,54.8%,0-0,-,3,67.7%,41.9%,0.5%,2.0%,69.8%,60.3%,52.5%,57.9%,45.5%,51.7%,1.08
