Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2019 W15 Tabarka R32,L vs Brancaccio,44% (4/9),75% (3/4),1/5,88% (7/8),14% (1/7),1/2,0/0,0/1,0/0,0/0
2019 W15 Cairo QF,L vs Klaffner,30% (3/10),67% (2/3),1/5,70% (7/10),29% (2/7),2/2,0/1,1/1,0/0,1/1
2019 W15 Cairo R16,W vs Vig,86% (6/7),100% (6/6),1/1,43% (3/7),67% (2/3),6/6,2/2,0/0,1/1,0/0
2019 W15 Cairo R32,W vs Hosoki,71% (5/7),100% (5/5),0/1,50% (4/8),75% (3/4),4/5,2/2,0/0,1/1,0/0
2019 W15 Cairo QF,L vs Klaffner,45% (5/11),80% (4/5),2/6,67% (8/12),13% (1/8),2/3,0/0,0/1,0/0,0/1
2019 W15 Cairo R16,W vs Novac,89% (8/9),88% (7/8),3/4,56% (5/9),20% (1/5),4/7,2/2,0/0,1/1,0/0
2019 W15 Cairo R32,W vs Karregat,69% (11/16),82% (9/11),3/6,47% (7/15),14% (1/7),5/7,0/0,0/0,0/0,0/0
2019 W15 Sharm El Sheikh QF,L vs Paszek,71% (10/14),90% (9/10),6/9,73% (11/15),0% (0/11),2/8,0/2,0/1,0/2,0/0
2019 W15 Sharm El Sheikh R16,W vs Djakovic,78% (7/9),71% (5/7),0/3,40% (4/10),25% (1/4),3/4,1/1,0/0,1/1,0/0
2019 W15 Sharm El Sheikh R32,L vs Seah,53% (9/17),89% (8/9),3/7,44% (7/16),0% (0/7),4/6,0/1,1/1,0/1,0/0
2019 W15 Sharm El Sheikh R32,L vs Talbi,64% (9/14),67% (6/9),2/7,67% (10/15),20% (2/10),2/5,0/2,2/3,0/0,1/2
2019 W15 Sharm El Sheikh R32,L vs Guo,69% (9/13),78% (7/9),2/6,69% (9/13),22% (2/9),2/6,0/0,1/2,0/0,1/2
2019 W15 Sharm El Sheikh R32,L vs Helgo,57% (8/14),75% (6/8),5/6,60% (9/15),11% (1/9),3/6,1/1,0/2,0/0,0/1
2017 Cairo $15K R16,L vs Vasilescu,45% (5/11),80% (4/5),2/5,64% (7/11),29% (2/7),2/4,0/1,2/2,0/0,1/1
2017 Cairo $15K R32,W vs Patrascu,80% (8/10),88% (7/8),3/4,44% (4/9),0% (0/4),3/6,1/1,0/0,0/0,0/0
2017 Sharm El Sheikh $15K R32,L vs Stadler,53% (8/15),88% (7/8),5/8,57% (8/14),0% (0/8),3/6,0/0,0/0,0/0,0/0
2017 Sharm El Sheikh $15K R32,L vs Bonic,43% (3/7),33% (1/3),0/5,86% (6/7),0% (0/6),0/1,0/0,0/1,0/0,0/0
2017 Sharm El Sheikh $15K R16,L vs Geukens,17% (1/6),0% (0/1),0/4,100% (6/6),0% (0/6),0/0,0/0,0/2,0/0,0/1
2017 Cairo $15K R32,L vs Sukhotina,36% (4/11),50% (2/4),2/3,50% (5/10),20% (1/5),1/2,0/0,2/3,0/0,1/1
2017 Sharm El Sheikh $15K R16,L vs Kordolaimi,40% (4/10),75% (3/4),0/5,50% (5/10),0% (0/5),2/3,0/0,1/1,0/0,1/1
2019 (13 matches),,62.7%,81.9%,43.9%,59.5%,18.7%,59.7%,57.1%,41.7%,57.1%,42.9%
2017 (10 matches),,45.9%,80.0%,34.7%,61.1%,5.2%,43.8%,33.3%,50.0%,0.0%,75.0%
2016 (10 matches),,43.4%,76.1%,32.7%,61.8%,12.7%,41.9%,40.0%,40.0%,0.0%,25.0%
2015 (3 matches),,47.2%,64.7%,40.0%,45.9%,29.4%,63.6%,80.0%,50.0%,100.0%,50.0%
Career (36 matches),,51.8%,78.7%,37.9%,59.2%,14.4%,52.5%,55.6%,44.7%,50.0%,47.1%
