Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,76,40,36,52.6%,87-88,49.7%,819-784,51.1%,8-6,57.1%,7,58.6%,47.7%,1.2%,2.9%,75.6%,56.2%,43.3%,53.0%,49.2%,51.1%,1.05
Clay,278,145,133,52.2%,334-308,52.0%,2993-2846,51.3%,29-29,50.0%,39,55.7%,46.5%,0.4%,5.0%,72.3%,56.4%,40.6%,52.0%,48.7%,50.4%,1.01
Finals,11,7,4,63.6%,16-11,59.3%,128-127,50.2%,2-0,100.0%,1,56.3%,31.3%,0.0%,0.8%,88.4%,57.0%,33.3%,54.3%,44.4%,49.2%,0.97
Semi-finals,25,11,14,44.0%,29-31,48.3%,272-282,49.1%,2-3,40.0%,6,57.9%,37.3%,0.0%,2.6%,77.8%,55.2%,41.3%,52.1%,45.1%,48.4%,0.94
Quarter-finals,48,25,23,52.1%,51-56,47.7%,486-493,49.6%,10-5,66.7%,7,58.0%,58.8%,0.2%,6.8%,74.2%,56.8%,42.1%,53.0%,54.0%,53.5%,1.15
vs Righties,174,73,101,42.0%,177-221,44.5%,1749-1900,47.9%,20-19,51.3%,21,50.7%,42.5%,0.9%,4.2%,71.9%,54.5%,39.1%,50.1%,46.5%,48.4%,0.93
vs Lefties,22,11,11,50.0%,23-26,46.9%,206-220,48.4%,2-1,66.7%,1,64.3%,50.0%,1.1%,4.3%,66.0%,62.9%,40.6%,55.3%,49.4%,52.5%,1.11
