Year,WTA Rank,Points,Elo Rank,Elo,hElo Rank,hElo,cElo Rank,cElo,gElo Rank,gElo,Doubles: WTA Rank,Points,D-Lo Rank,D-Lo
Current (2026-03-30),425,137,414,1310,,,377,1277,,,504,138,,
2025,510,102,417,1310,,,386,1277,,,564,124
2024,459,119,445,1266,,,382,1248,,,388,182
2023,325,205,358,1306,352,1255,334,1279,,,,
2022,401,123,354,1234,342,1227,338,1204,,,,
2021,339,183,,,,,,,,,,
2020,686,42,,,,,,,,,563,97
2019,703,35,,,,,,,,,656,59
2018,742,10,,,,,,,,,,
2017,1054,7,,,,,,,,,1157,10
2016,1125,6,,,,,,,,,1265,4
