Match,Result,Unret%,<=3 W%,RiP W%,1st: Unret%,<=3 W%,RiP W%,D Wide%,A Wide%,BP Wide%,2nd: Unret%,<=3 W%,RiP W%,D Wide%,A Wide%,BP Wide%,2ndAgg
2022 BJK Cup Qualifiers RR,L vs Swiatek,6.3%,9.4%,20.7%,9.5%,14.3%,26.3%,30.0%,54.5%,0.0%,0.0%,0.0%,10.0%,14.3%,0.0%,0.0%,-119
Career (1 matches),,6.3%,9.4%,20.7%,9.5%,14.3%,26.3%,30.0%,54.5%,0.0%,0.0%,0.0%,10.0%,14.3%,0.0%,0.0%,-119
