Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2022 BJK Cup QLS R1: ROU vs POL RR,L vs Swiatek,0.81,0.34,25.5,2.1,0.0%,27.8%,0.0%,21.4%,19.0%,45.0%
2019 W15 Tabarka F,W vs Samir,1.12,1.30,61.3,2.3,-,53.8%,-,61.1%,45.5%,53.3%
2019 W15 Tabarka SF,W vs Zantedeschi,1.32,2.49,29.9,2.0,-,63.0%,-,69.2%,63.2%,64.7%
2019 W15 Tabarka R16,W vs Bilardo,0.97,1.36,52.4,2.0,-,72.2%,-,56.3%,58.3%,39.4%
2019 W15 Antalya R16,L vs Ponomar,0.99,0.74,51.3,2.8,0.0%,35.3%,0.0%,51.6%,51.9%,32.0%
2019 W15 Antalya QF,L vs Mendez,0.96,0.82,60.6,2.5,0.0%,48.5%,0.0%,37.9%,39.4%,58.1%
2019 W15 Antalya R16,W vs Urzhumova,1.02,1.24,65.9,2.4,0.0%,59.1%,0.0%,56.4%,57.9%,44.1%
2019 W15 Antalya R32,W vs Aponasenko,1.16,1.84,34.7,2.4,3.6%,60.7%,0.0%,64.0%,70.4%,48.0%
2019 W15 Stuttgart Stammheim R32,L vs Seibold,0.95,0.56,43.8,2.4,0.0%,48.3%,0.0%,53.6%,30.4%,27.3%
2017 Varna $15K R32,L vs Vangelova,0.88,0.79,61.4,2.1,0.0%,30.3%,0.0%,51.5%,54.3%,51.5%
2017 Mamaia $25K R16,L vs Cristian,1.01,0.81,62.6,3.1,0.0%,53.7%,0.0%,33.3%,31.9%,60.0%
2017 Focsani $15K R32,L vs Mateas,1.15,0.75,65.2,3.3,0.0%,50.0%,0.0%,35.7%,23.3%,51.9%
2017 Baja $25K R32,L vs Bekefi,1.00,0.63,49.1,2.5,0.0%,44.1%,0.0%,51.6%,24.0%,42.9%
2017 Curtea de Arges $15K R32,L vs Hering,1.03,0.65,44.9,2.3,0.0%,48.1%,11.5%,34.6%,30.8%,44.0%
2017 Hammamet $15K R32,L vs Juvan,0.90,0.66,51.1,3.3,0.0%,46.2%,0.0%,45.5%,38.7%,40.7%
2017 Hammamet $15K R32,L vs Garcia Perez,0.92,0.67,44.7,2.1,0.0%,47.1%,0.0%,54.5%,32.3%,39.3%
2016 Vrnjacka Banja $10K R32,W vs Arol Wiegand,1.07,1.88,39.0,2.0,0.0%,52.0%,0.0%,76.2%,76.2%,52.6%
2016 Targu Jiu $10K R32,L vs Sarrazin,0.94,0.71,48.1,2.7,0.0%,54.3%,0.0%,34.4%,45.2%,37.9%
2016 Iasi $10K QF,L vs Fetecau,0.98,0.67,47.4,2.0,0.0%,43.8%,0.0%,45.2%,43.5%,31.8%
2016 Iasi $10K R32,W vs Hristea,1.33,1.37,42.5,4.0,0.0%,62.8%,0.0%,46.2%,35.1%,58.3%
2022 (1 matches),,0.81,0.34,25.5,2.1,0.0%,27.8%,0.0%,21.4%,19.0%,45.0%
2019 (8 matches),,1.05,1.16,51.9,2.3,0.4%,55.2%,0.0%,56.1%,52.1%,45.6%
2017 (7 matches),,0.99,0.73,54.8,2.6,0.0%,45.8%,1.4%,44.0%,34.2%,48.3%
2016 (7 matches),,1.02,0.98,54.0,2.4,0.0%,53.8%,0.0%,47.6%,47.2%,46.8%
2015 (3 matches),,1.01,1.19,66.2,4.1,0.0%,56.5%,0.0%,48.0%,56.0%,56.7%
Career (26 matches),,1.02,0.96,54.5,2.5,0.1%,51.9%,0.4%,48.9%,45.5%,48.1%
