Match,Result,Avg Speed,1st Avg,1st StDev,1st T Avg,1st Wide Avg,Max 1st,Min 1st,2nd Avg,2nd StDev,2nd T Avg,2nd Wide Avg,Max 2nd,Min 2nd
2024 US Open F,L vs Sabalenka,94.4,100.6,6.0,103.6,94.8,110,77,79.8,5.5,86.0,88.0,92,71
2024 US Open SF,W vs Muchova,89.9,96.4,6.9,97.2,87.5,108,81,76.2,3.9,79.9,74.8,84,69
2024 US Open QF,W vs Swiatek,93.1,99.4,6.4,102.8,94.8,110,85,80.9,6.2,85.0,78.7,89,65
2024 US Open R16,W vs Shnaider,88.0,95.7,5.8,99.4,90.6,107,84,78.8,4.3,80.0,79.3,86,69
2024 US Open R32,W vs Bouzas Maneiro,92.1,100.4,7.8,103.1,90.2,110,79,79.3,7.0,85.8,81.0,95,65
2024 US Open R64,W vs Kenin,93.0,100.2,6.0,101.4,95.8,110,83,78.0,6.2,80.3,78.5,88,61
2024 US Open R128,W vs Rogers,90.8,98.6,6.1,101.9,96.4,108,84,78.2,6.1,78.2,79.0,90,69
2024 Wimbledon R64,L vs Wang,91.2,94.9,6.0,98.9,91.4,108,80,80.0,3.9,79.8,86.0,89,72
2024 Wimbledon R128,W vs Krueger,93.6,98.5,6.7,101.3,97.3,109,87,85.7,3.2,85.0,86.0,91,79
2023 US Open R16,L vs Keys,93.9,101.2,5.1,104.6,94.0,110,89,83.7,5.6,82.7,76.0,100,75
2023 US Open R32,W vs Svitolina,94.9,102.3,6.0,105.1,94.0,113,87,80.3,4.7,82.8,85.0,91,72
2023 US Open R64,W vs Tig,90.8,99.6,7.4,105.6,93.6,111,85,80.5,3.7,83.0,,87,74
2023 US Open R128,W vs Giorgi,93.8,101.4,6.0,103.6,89.3,110,87,80.4,3.7,80.7,,88,74
2023 Wimbledon QF,L vs Vondrousova,93.1,101.1,6.0,103.6,95.5,112,87,82.2,4.2,88.0,,90,74
2023 Wimbledon R16,W vs Tsurenko,100.5,104.4,4.7,105.2,98.0,111,92,89.8,4.4,90.5,,96,83
2023 Wimbledon R32,W vs Cocciaretto,95.1,102.6,5.1,103.8,95.0,111,92,85.0,4.3,89.7,,97,79
2023 Wimbledon R64,W vs Bucsa,97.1,102.7,6.7,106.3,92.6,113,89,86.4,4.6,90.6,81.0,93,76
2023 Wimbledon R128,W vs Davis,93.6,99.9,7.5,102.9,94.4,112,83,84.0,4.1,84.4,86.0,92,76
2022 US Open QF,L vs Swiatek,89.6,95.5,6.9,98.9,88.7,108,81,80.0,3.2,80.2,78.5,89,74
2022 US Open R16,W vs Kvitova,93.4,96.7,6.9,96.3,95.3,108,82,83.5,4.7,,82.0,93,76
Career (31 matches),,92.6,99.2,6.2,101.6,92.4,113,77,81.1,4.6,83.2,79.8,102,61
