Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,306,211,95,69.0%,446-250,64.1%,3593-2870,55.6%,34-35,49.3%,292,73.2%,39.6%,4.2%,3.6%,60.4%,66.9%,49.9%,60.1%,45.3%,52.6%,1.14
Clay,77,50,27,64.9%,111-73,60.3%,918-810,53.1%,12-5,70.6%,77,67.0%,39.3%,3.1%,3.7%,59.1%,64.3%,47.4%,57.4%,46.1%,51.7%,1.08
Grass,36,22,14,61.1%,50-35,58.8%,444-386,53.5%,7-8,46.7%,36,75.3%,31.7%,4.0%,3.6%,61.2%,67.3%,52.0%,61.4%,42.1%,51.7%,1.09
Grand Slams,90,62,28,68.9%,131-69,65.5%,1030-804,56.2%,12-8,60.0%,89,72.6%,40.7%,4.3%,3.3%,60.7%,67.0%,49.4%,60.1%,45.8%,52.9%,1.15
Premiers,149,104,45,69.8%,222-123,64.3%,1767-1447,55.0%,16-16,50.0%,145,72.0%,38.4%,3.7%,3.9%,59.8%,66.1%,49.5%,59.4%,45.2%,52.2%,1.11
Internationals,59,38,21,64.4%,81-52,60.9%,691-573,54.7%,9-7,56.3%,56,74.2%,38.7%,3.7%,4.0%,58.7%,67.2%,49.0%,59.7%,44.8%,52.2%,1.11
Finals,23,12,11,52.2%,26-24,52.0%,237-226,51.2%,1-1,50.0%,23,66.1%,36.8%,4.3%,3.8%,59.7%,65.4%,44.8%,57.1%,43.5%,50.3%,1.01
Semi-finals,41,23,18,56.1%,55-48,53.4%,502-475,51.4%,5-8,38.5%,39,67.5%,36.4%,3.5%,3.1%,62.8%,63.4%,46.8%,57.2%,44.3%,50.8%,1.04
Quarter-finals,57,37,20,64.9%,78-57,57.8%,664-601,52.5%,10-7,58.8%,56,71.8%,33.5%,3.6%,3.3%,61.3%,66.6%,48.9%,59.8%,43.5%,51.5%,1.08
vs Righties,381,257,124,67.5%,551-326,62.8%,4489-3691,54.9%,49-42,53.8%,367,72.2%,38.9%,3.9%,3.6%,60.1%,66.5%,49.4%,59.7%,45.2%,52.3%,1.12
vs Lefties,36,24,12,66.7%,52-32,61.9%,442-367,54.6%,4-6,40.0%,36,72.3%,37.5%,3.7%,3.4%,61.3%,65.4%,50.6%,59.7%,44.5%,52.0%,1.10
vs Top 10,70,30,40,42.9%,68-89,43.3%,712-762,48.3%,5-10,33.3%,68,63.7%,34.5%,3.6%,3.5%,61.5%,63.7%,43.8%,56.0%,43.5%,49.7%,0.99
