Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2020,8,5,3,62.5%,12-7,63.2%,102-82,55.4%,2-2,50.0%,6,68.3%,44.4%,3.8%,3.8%,58.8%,61.9%,50.0%,57.0%,48.6%,52.7%,1.13,QF (2x)
2019,12,9,3,75.0%,19-7,73.1%,133-94,58.6%,0-0,-,7,69.2%,50.8%,3.2%,3.7%,57.6%,60.2%,55.2%,58.0%,51.7%,54.9%,1.23,F (2x)
2018,47,32,15,68.1%,69-36,65.7%,540-398,57.6%,8-1,88.9%,4,62.2%,57.1%,3.5%,5.7%,61.8%,63.1%,46.0%,56.6%,51.2%,53.8%,1.18,F (2x)
2017,11,5,6,45.5%,13-13,50.0%,122-123,49.8%,2-0,100.0%,0,,,,,,,,,,,,QF (2x)
2016,25,11,14,44.0%,28-32,46.7%,274-284,49.1%,1-5,16.7%,0,,,,,,,,,,,,SF (3x)
2015,25,11,14,44.0%,30-28,51.7%,289-263,52.4%,1-5,16.7%,0,,,,,,,,,,,,QF (2x)
2014,2,1,1,50.0%,2-1,66.7%,15-9,62.5%,0-0,-,0,,,,,,,,,,,,R16 (Hilton Head Island SC 10K)
2013,25,16,9,64.0%,32-22,59.3%,260-224,53.7%,2-0,100.0%,0,,,,,,,,,,,,SF (Pelham AL 25K)
2012,40,24,16,60.0%,53-34,60.9%,440-386,53.3%,6-5,54.5%,0,,,,,,,,,,,,F (2x)
2011,24,13,11,54.2%,32-27,54.2%,300-286,51.2%,9-4,69.2%,0,,,,,,,,,,,,F (Lutz FL 25K)
2010,4,1,3,25.0%,3-7,30.0%,45-57,44.1%,0-1,0.0%,0,,,,,,,,,,,,R16 (Redding CA 25K)
2009,4,2,2,50.0%,4-4,50.0%,35-36,49.3%,0-0,-,0,,,,,,,,,,,,QF (Hilton Head Island SC 10K)
Career,227,130,97,57.3%,297-218,57.7%,2555-2242,53.3%,31-23,57.4%,17,67.3%,49.7%,3.5%,4.1%,59.0%,61.5%,51.2%,57.3%,50.3%,53.8%,1.18,
