Date,Tournament,Surface,Rd,Rk,vRk,,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,Time
30-Mar-2026,Charleston,Clay,F,5,89,(1) Pegula d. Yuliia Starodubtseva [UKR],6-2 6-2,1.69,5.3%,0.0%,59.6%,76.5%,52.2%,5/6,1:22
30-Mar-2026,Charleston,Clay,SF,5,16,(1) Pegula d. (4) Iva Jovic [USA],6-4 5-7 6-3,1.12,1.0%,2.9%,65.7%,67.2%,54.3%,8/11,2:35
30-Mar-2026,Charleston,Clay,QF,5,19,(1) Pegula d. (7) Diana Shnaider [RUS],3-6 6-3 6-2,1.20,8.4%,0.0%,71.6%,66.2%,51.9%,6/9,2:10
30-Mar-2026,Charleston,Clay,R16,5,43,(1) Pegula d. (14) Elisabetta Cocciaretto [ITA],1-6 6-1 7-6(1),1.33,2.7%,2.7%,70.7%,73.6%,54.5%,1/4,2:05
30-Mar-2026,Charleston,Clay,R32,5,72,(1) Pegula d. Yulia Putintseva [KAZ],4-6 6-4 7-5,1.07,2.6%,1.8%,56.1%,62.5%,46.0%,13/19,3:10
17-Mar-2026,Miami,Hard,QF,5,2,(3) Elena Rybakina [KAZ] d. (5) Pegula,2-6 6-3 6-4,1.13,8.1%,3.5%,62.8%,74.1%,50.0%,6/8,2:15
17-Mar-2026,Miami,Hard,R16,5,36,(5) Pegula d. (34) Jaqueline Cristian [ROU],6-4 6-1,2.48,15.4%,0.0%,61.5%,83.3%,80.0%,0/0,1:08
17-Mar-2026,Miami,Hard,R32,5,25,(5) Pegula d. (26) Leylah Fernandez [CAN],6-2 6-2,1.92,14.9%,4.3%,66.0%,80.6%,62.5%,2/2,1:06
17-Mar-2026,Miami,Hard,R64,5,93,(5) Pegula d. Francesca Jones [GBR],6-1 3-0 RET,3.28,16.7%,0.0%,54.2%,92.3%,63.6%,0/0,0:38
04-Mar-2026,Indian Wells,Hard,QF,5,3,(3) Elena Rybakina [KAZ] d. (5) Pegula,6-1 7-6(4),0.94,8.8%,0.0%,56.1%,68.8%,56.0%,1/4,1:28
04-Mar-2026,Indian Wells,Hard,R16,5,12,(5) Pegula d. (12) Belinda Bencic [SUI],6-3 7-6(5),1.09,10.3%,3.8%,60.3%,66.0%,38.7%,2/5,1:48
04-Mar-2026,Indian Wells,Hard,R32,5,26,(5) Pegula d. (26) Jelena Ostapenko [LAT],4-6 6-3 6-2,1.33,15.6%,1.3%,63.6%,75.5%,50.0%,0/3,1:46
04-Mar-2026,Indian Wells,Hard,R64,5,103,(5) Pegula d. (WC) Donna Vekic [CRO],4-6 6-2 6-3,1.32,9.3%,3.5%,66.3%,70.2%,55.2%,5/7,1:55
15-Feb-2026,Dubai,Hard,F,5,9,(4) Pegula d. (7) Elina Svitolina [UKR],6-2 6-4,1.79,6.3%,4.2%,68.8%,78.8%,60.0%,2/3,1:12
15-Feb-2026,Dubai,Hard,SF,5,6,(4) Pegula d. (2) Amanda Anisimova [USA],1-6 6-4 6-3,1.04,2.2%,3.4%,65.2%,63.8%,45.2%,5/9,2:02
15-Feb-2026,Dubai,Hard,QF,5,15,(4) Pegula d. (12) Clara Tauson [DEN],6-3 2-6 6-4,0.83,7.8%,2.9%,58.3%,66.7%,55.8%,4/6,1:55
15-Feb-2026,Dubai,Hard,R16,5,20,(4) Pegula d. (16) Iva Jovic [USA],6-4 6-2,1.78,10.4%,2.1%,75.0%,80.6%,66.7%,1/1,1:17
15-Feb-2026,Dubai,Hard,R32,5,60,(4) Pegula d. (Q) Varvara Gracheva [FRA],6-4 6-0,1.66,8.3%,2.1%,68.8%,75.8%,46.7%,4/5,1:10
19-Jan-2026,Australian Open,Hard,SF,6,5,(5) Elena Rybakina [KAZ] d. (6) Pegula,6-3 7-6(7),0.81,2.6%,0.0%,64.5%,61.2%,37.0%,6/10,1:40
19-Jan-2026,Australian Open,Hard,QF,6,4,(6) Pegula d. (4) Amanda Anisimova [USA],6-2 7-6(1),1.53,9.7%,3.2%,59.7%,70.3%,64.0%,2/4,1:35
19-Jan-2026,Australian Open,Hard,R16,6,9,(6) Pegula d. (9) Madison Keys [USA],6-3 6-4,1.25,3.0%,1.5%,59.1%,69.2%,48.1%,4/6,1:18
19-Jan-2026,Australian Open,Hard,R32,6,101,(6) Pegula d. Oksana Selekhmeteva [RUS],6-3 6-2,2.04,0.0%,0.0%,58.1%,88.0%,61.1%,2/2,1:06
19-Jan-2026,Australian Open,Hard,R64,6,37,(6) Pegula d. Mccartney Kessler [USA],6-0 6-2,2.14,0.0%,0.0%,75.0%,73.3%,60.0%,1/2,0:58
19-Jan-2026,Australian Open,Hard,R128,6,105,(6) Pegula d. Anastasia Zakharova [RUS],6-2 6-1,2.21,24.3%,5.4%,62.2%,78.3%,64.3%,2/3,1:06
