Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2024 W75+H Granby SF,L vs Cross,0.92,0.77,65.7,4.7,2.0%,62.0%,0.0%,54.3%,31.8%,38.5%
2024 W75+H Granby QF,W vs Robinson,1.20,2.19,26.4,2.1,8.3%,79.2%,0.0%,59.1%,58.8%,51.6%
2024 W75+H Granby R32,W vs Fernandez,0.99,1.84,36.2,2.4,4.0%,88.0%,8.3%,50.0%,65.5%,48.3%
2023 Guadalajara R64,L vs Kostyuk,1.00,0.76,57.3,2.0,0.0%,54.3%,0.0%,45.5%,40.5%,34.4%
2024 (3 matches),,1.02,1.35,46.7,2.7,4.0%,72.7%,2.2%,54.3%,49.5%,45.5%
2023 (1 matches),,1.00,0.76,57.3,2.0,0.0%,54.3%,0.0%,45.5%,40.5%,34.4%
Career (4 matches),,1.02,1.14,49.8,2.5,2.8%,66.9%,1.5%,51.5%,47.2%,42.7%
