Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2024 W75+H Granby SF,L vs Cross,14,24,0.6,7.8%,13.4%,13,20,0.7,8.2%,12.7%,7.6%,0.6%,1.1,21.8%,20.1%
2024 W75+H Granby QF,W vs Robinson,9,18,0.5,8.1%,16.2%,7,16,0.4,6.7%,15.4%,5.8%,1.0%,0.3,9.9%,28.8%
2024 W75+H Granby R32,W vs Fernandez,11,16,0.7,10.3%,15.0%,8,13,0.6,8.7%,14.1%,3.3%,5.4%,0.2,7.5%,35.5%
2023 Guadalajara R64,L vs Kostyuk,17,46,0.4,10.7%,28.9%,17,43,0.4,11.6%,29.5%,6.2%,4.1%,0.5,10.1%,22.0%
Career (4 matches),,51,104,0.5,9.2%,18.7%,45,92,0.5,9.0%,18.4%,6.0%,2.6%,0.5,13.3%,25.4%
