Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
4,Madison Sieg [USA],4,0,100.0%,2,2,0,100.0%,2021,2024,0,,,,,,,,,,
3,Anna Sinclair Rogers [USA],0,3,0.0%,0,0,0,-,2024,2025,1,0.52,0.0%,5.5%,56.4%,71.0%,25.0%,50.9%,25.5%,42.9%,50.0%
3,Clara Vlasselaer [BEL],2,1,66.7%,1,0,1,0.0%,2022,2024,0,,,,,,,,,,
3,Jamie Loeb [USA],1,2,33.3%,0,0,0,-,2023,2023,0,,,,,,,,,,
3,Eudice Wong Chong [HKG],1,2,33.3%,2,1,1,50.0%,2022,2023,0,,,,,,,,,,
3,Miharu Imanishi [JPN],1,2,33.3%,1,0,1,0.0%,2021,2022,0,,,,,,,,,,
2,Sara Daavettila [USA],1,1,50.0%,0,0,0,-,2022,2025,1,0.94,5.1%,5.1%,57.7%,57.8%,39.4%,50.0%,47.1%,36.4%,46.2%
2,Julie Belgraver [FRA],2,0,100.0%,2,2,0,100.0%,2022,2025,1,0.93,4.1%,2.1%,67.0%,61.5%,59.4%,60.8%,36.3%,63.6%,62.5%
2,Weronika Falkowska [POL],0,2,0.0%,0,0,0,-,2019,2024,0,,,,,,,,,,
2,Hiroko Kuwata [JPN],1,1,50.0%,0,0,0,-,2024,2024,0,,,,,,,,,,
2,Kayla Cross [CAN],0,2,0.0%,0,0,0,-,2024,2024,0,,,,,,,,,,
2,Victoria Hu [USA],2,0,100.0%,2,2,0,100.0%,2023,2024,0,,,,,,,,,,
2,Jada Robinson [USA],2,0,100.0%,0,0,0,-,2024,2024,0,,,,,,,,,,
2,Bianca Jolie Fernandez [CAN],2,0,100.0%,0,0,0,-,2022,2024,0,,,,,,,,,,
2,Hanna Chang [USA],1,1,50.0%,0,0,0,-,2022,2024,0,,,,,,,,,,
