Match,Result,SnV Freq,SnV W%,Net Freq,Net W%,FH: Wnr%,DTL Wnr%,IO Wnr%,BH: Wnr%,DTL Wnr%,Drop: Freq,Wnr%,RallyAgg,ReturnAgg
2024 ITF Granby SF,L vs Cross,0.0%,-,7.3%,69.2%,10.8%,15.6%,14.3%,9.5%,12.5%,0.3%,100.0%,-74,-74
2024 ITF Granby QF,W vs Robinson,0.0%,-,3.6%,100.0%,11.7%,14.3%,0.0%,7.5%,0.0%,0.0%,-,-96,-91
2024 ITF Granby R32,W vs Fernandez,2.2%,100.0%,5.6%,83.3%,11.9%,5.6%,0.0%,14.0%,16.7%,0.0%,-,-40,4
2023 Guadalajara R64,L vs Kostyuk,0.0%,-,6.3%,60.0%,8.2%,6.9%,0.0%,8.2%,33.3%,0.4%,0.0%,74,24
Career (4 matches),,0.4%,100.0%,5.9%,72.7%,10.6%,11.9%,13.8%,9.0%,17.2%,0.2%,50.0%,-40,-42
