Date,Tournament,Surface,Rd,Rk,vRk,,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,Time
24-Mar-2025,W50 Santo Domingo,Hard,R32,275,475,Sara Daavettila [USA] d. Fung,3-6 6-3 6-3,0.94,5.1%,5.1%,57.7%,57.8%,39.4%,4/11,2:44
10-Feb-2025,W50 Birmingham,Hard,R16,270,300,Anna Sinclair Rogers [USA] d. Fung,6-4 6-1,0.52,0.0%,5.5%,56.4%,71.0%,25.0%,3/7,1:14
10-Feb-2025,W50 Birmingham,Hard,R32,270,338,Fung d. Julie Belgraver [FRA],3-6 7-6(5) 6-3,0.93,4.1%,2.1%,67.0%,61.5%,59.4%,7/11,2:27
27-Jan-2025,W35 Glasgow,Hard,R32,257,367,Tamira Paszek [AUT] d. Fung,6-3 5-7 7-6(3),0.97,1.8%,1.8%,69.4%,53.2%,41.2%,6/15,3:33
06-Jan-2025,Hobart,Hard,Q1,253,74,(3) Arantxa Rus [NED] d. Fung,6-1 6-1,0.48,0.0%,4.2%,66.7%,43.8%,31.3%,6/11,1:13
02-Dec-2024,W35 Ortisei,Hard,R16,255,535,Weronika Falkowska [POL] d. (5) Fung,4-6 6-0 3-0 RET,,,,,,,,
02-Dec-2024,W35 Ortisei,Hard,R32,255,579,(5) Fung d. Arianna Zucchini [ITA],6-2 6-3,,,,,,,,
25-Nov-2024,W50 Selva Gardena,Hard,F,277,916,(Q) Tyra Caterina Grant [USA] d. (9) Fung,3-6 6-1 7-5,,,,,,,,
25-Nov-2024,W50 Selva Gardena,Hard,SF,277,231,(9) Fung d. (3) Lina Glushko [ISR],7-6(5) 7-6(3),,,,,,,,
25-Nov-2024,W50 Selva Gardena,Hard,QF,277,204,(9) Fung d. (2) Lea Boskovic [CRO],6-7(7) 7-5 6-2,,,,,,,,
25-Nov-2024,W50 Selva Gardena,Hard,R16,277,799,(9) Fung d. (WC) Laura Mair [ITA],6-3 6-2,,,,,,,,
25-Nov-2024,W50 Selva Gardena,Hard,R32,277,428,(9) Fung d. Iva Primorac [CRO],6-0 6-3,,,,,,,,
18-Nov-2024,Charleston 125 2,Clay,R32,278,165,(5) Leyre Romero Gormaz [ESP] d. Fung,6-0 6-1,0.38,0.0%,8.6%,65.7%,34.8%,16.7%,1/7,0:53
11-Nov-2024,W50 Chihuahua,Hard,SF,292,437,Daria Kudashova [RUS] d. (4) Fung,6-1 6-4,,,,,,,,
11-Nov-2024,W50 Chihuahua,Hard,QF,292,342,(4) Fung d. (8) Laura Samson [CZE],6-2 6-4,,,,,,,,
11-Nov-2024,W50 Chihuahua,Hard,R16,292,875,(4) Fung d. Sofia Elena Cabezas Dominguez [VEN],6-2 6-0,,,,,,,,
11-Nov-2024,W50 Chihuahua,Hard,R32,292,950,(4) Fung d. (Q) Zoe Hitt [USA],6-1 6-2,,,,,,,,
28-Oct-2024,W75+ H Toronto,Hard,R16,257,324,Katherine Sebov [CAN] d. (8) Fung,7-5 6-3,,,,,,,,
28-Oct-2024,W75+ H Toronto,Hard,R32,257,654,(8) Fung d. (Q) Demi Tran [NED],6-4 6-2,,,,,,,,
21-Oct-2024,W75+H Saguenay,Hard,QF,264,307,Petra Marcinko [CRO] d. Fung,6-3 6-2,,,,,,,,
21-Oct-2024,W75+H Saguenay,Hard,R16,264,480,Fung d. (Q) Ayumi Koshiishi [JPN],6-1 6-2,,,,,,,,
21-Oct-2024,W75+H Saguenay,Hard,R32,264,576,Fung d. (Q) Jasmijn Gimbrere [NED],3-6 6-4 6-3,,,,,,,,
