Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2026,9,3,6,33.3%,8-12,40.0%,88-105,45.6%,2-2,50.0%,8,71.6%,19.1%,6.6%,4.9%,63.6%,68.4%,43.1%,59.2%,35.4%,47.7%,0.87,QF (St. Brieuc)
2025,5,3,2,60.0%,6-6,50.0%,55-57,49.1%,0-1,0.0%,5,63.6%,35.7%,3.0%,8.7%,59.4%,66.1%,41.6%,56.1%,44.6%,50.1%,1.02,SF (Hersonissos 3)
2024,19,9,10,47.4%,20-23,46.5%,194-205,48.6%,2-1,66.7%,19,70.9%,25.5%,3.3%,4.1%,64.3%,65.3%,46.0%,58.4%,38.1%,48.6%,0.92,QF (3x)
2023,31,14,17,45.2%,31-41,43.1%,331-364,47.6%,2-4,33.3%,30,73.0%,22.4%,8.2%,4.8%,62.9%,69.0%,44.3%,59.8%,38.0%,49.1%,0.95,F (Noumea)
2022,23,11,12,47.8%,26-27,49.1%,259-249,51.0%,3-4,42.9%,23,73.3%,28.1%,4.5%,4.6%,59.8%,69.2%,46.3%,60.0%,40.4%,50.3%,1.01,SF (Tampere)
2021,3,0,3,0.0%,1-4,20.0%,17-29,37.0%,0-1,0.0%,3,56.0%,18.5%,3.8%,7.1%,66.8%,57.7%,36.1%,50.5%,37.3%,44.0%,0.75,R32 (3x)
2020,2,1,1,50.0%,3-2,60.0%,23-23,50.0%,1-0,100.0%,2,69.6%,27.3%,5.6%,7.7%,60.1%,69.8%,43.9%,59.4%,35.4%,48.1%,0.87,R32 (Bengaluru)
2019,11,6,5,54.5%,13-11,54.2%,119-113,51.3%,0-2,0.0%,11,73.5%,29.2%,3.5%,4.7%,67.5%,67.8%,44.8%,60.3%,41.4%,50.9%,1.04,QF (Sibiu)
2017,9,3,6,33.3%,11-13,45.8%,110-124,47.0%,3-0,100.0%,9,74.8%,18.1%,6.8%,5.9%,57.2%,73.6%,45.8%,61.7%,36.0%,49.1%,0.94,QF (Segovia)
2016,7,2,5,28.6%,5-10,33.3%,71-85,45.5%,1-3,25.0%,7,68.8%,22.7%,4.4%,3.6%,62.9%,66.8%,46.5%,59.2%,38.6%,48.9%,0.95,QF (Kobe)
2015,6,1,5,16.7%,4-10,28.6%,40-74,35.1%,0-0,-,6,52.6%,17.5%,4.5%,6.3%,51.9%,58.3%,45.0%,51.9%,33.4%,43.4%,0.69,R16 (Cherbourg)
2014,19,8,11,42.1%,18-25,41.9%,181-208,46.5%,2-1,66.7%,19,67.8%,25.4%,6.6%,4.4%,57.7%,68.6%,43.2%,57.8%,39.4%,49.0%,0.93,QF (2x)
2013,4,3,1,75.0%,7-3,70.0%,51-44,53.7%,2-0,100.0%,4,76.6%,28.3%,10.1%,6.4%,59.4%,71.8%,50.4%,63.1%,42.4%,52.2%,1.15,SF (Meknes)
Career,148,64,84,43.2%,153-187,45.0%,1539-1680,47.8%,18-19,48.6%,146,70.8%,24.5%,5.7%,5.0%,61.3%,68.0%,44.8%,59.0%,38.8%,49.1%,0.95,
