Date,Tournament,Surface,Rd,Rk,vRk,,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,Time
30-Mar-2026,Barletta CH,Clay,R32,435,210,(Q) Lokoli vs (7) Lorenzo Giustino [ITA],,,,,,,,,
30-Mar-2026,Barletta CH,Clay,Q2,435,360,(7) Lokoli d. (2) Gabriele Piraino [ITA],6-3 3-6 6-3,1.19,2.2%,1.1%,66.3%,78.0%,36.7%,7/10,2:09
30-Mar-2026,Barletta CH,Clay,Q1,435,586,(7) Lokoli d. Matthew William Donald [CZE],3-6 7-6(0) 6-3,1.05,2.2%,1.1%,56.2%,58.0%,46.2%,6/12,2:56
23-Mar-2026,Naples CH,Clay,Q1,441,522,Jakub Paul [SUI] d. (10) Lokoli,6-2 6-2,0.74,1.7%,0.0%,63.3%,50.0%,31.8%,5/11,1:34
16-Mar-2026,Zadar CH,Clay,R32,441,214,(7) Matej Dodig [CRO] d. (Q) Lokoli,2-6 6-2 7-6(0),0.89,0.0%,1.9%,70.1%,61.3%,40.6%,12/16,2:44
16-Mar-2026,Zadar CH,Clay,Q2,441,608,(4) Lokoli d. (8) Ergi Kirkin [TUR],3-6 6-2 7-5,1.02,1.8%,8.8%,62.3%,59.2%,51.2%,13/17,3:22
16-Mar-2026,Zadar CH,Clay,Q1,441,2113,(4) Lokoli d. (WC) Karlo Kajin [CRO],6-3 6-1,1.43,4.9%,9.8%,62.3%,76.3%,47.8%,0/0,1:41
09-Mar-2026,Cherbourg CH,Hard,R32,448,194,(8) Borna Gojo [CRO] d. (WC) Lokoli,6-3 6-3,0.24,7.5%,3.8%,75.5%,57.5%,61.5%,4/7,1:04
02-Mar-2026,Thionville CH,Hard,Q2,448,275,(4) Murphy Cassone [USA] d. (Alt) Lokoli,6-3 6-1,0.42,4.1%,10.2%,65.3%,59.4%,29.4%,7/11,1:03
02-Mar-2026,Thionville CH,Hard,Q1,448,345,(Alt) Lokoli d. (10) Patrick Zahraj [GER],7-5 7-6(5),1.32,11.3%,2.8%,69.0%,69.4%,63.6%,2/4,1:59
23-Feb-2026,St. Brieuc CH,Hard,QF,502,200,Clement Chidekh [FRA] d. (Q) Lokoli,6-3 3-6 6-4,0.92,9.2%,5.7%,55.2%,68.8%,38.5%,9/14,2:30
23-Feb-2026,St. Brieuc CH,Hard,R16,502,439,(Q) Lokoli d. Arthur Bouquier [FRA],6-4 6-7(4) 6-2,1.21,8.7%,3.9%,64.1%,75.8%,45.9%,4/5,2:25
23-Feb-2026,St. Brieuc CH,Hard,R32,502,496,(Q) Lokoli d. (LL) Jakub Paul [SUI],1-6 6-4 6-4,0.97,6.9%,5.7%,65.5%,71.9%,40.0%,9/13,1:58
23-Feb-2026,St. Brieuc CH,Hard,Q2,502,322,(12) Lokoli d. (2) Philip Henning [RSA],6-2 6-4,1.32,13.7%,3.9%,60.8%,83.9%,50.0%,0/0,1:19
23-Feb-2026,St. Brieuc CH,Hard,Q1,502,565,(12) Lokoli d. Michael Vrbensky [CZE],6-7(2) 6-3 6-0,1.26,3.8%,1.0%,67.6%,67.6%,58.8%,8/9,2:31
09-Feb-2026,Pau CH,Hard,Q1,498,299,(9) Marat Sharipov [RUS] d. Lokoli,6-2 1-6 6-3,0.76,1.2%,4.7%,70.6%,65.0%,40.0%,7/10,1:40
02-Feb-2026,Cesenatico CH,Hard,R16,507,401,Raul Brancaccio [ITA] d. (Alt) Lokoli,6-4 6-3,0.69,11.3%,8.5%,52.1%,67.6%,41.2%,7/11,1:36
02-Feb-2026,Cesenatico CH,Hard,R32,507,391,(Alt) Lokoli d. Carlo Alberto Caniato [ITA],7-6(7) 7-6(4),1.01,6.7%,5.6%,63.3%,75.4%,48.5%,8/10,2:11
27-Jan-2026,Quimper CH,Hard,R32,479,199,Sascha Gueymard Wayenburg [FRA] d. (Q) Lokoli,6-1 6-2,0.39,2.6%,5.1%,64.1%,64.0%,35.7%,0/4,0:56
27-Jan-2026,Quimper CH,Hard,Q2,479,457,Lokoli d. Svyatoslav Gulin [RUS],7-5 6-3,1.31,7.0%,2.8%,60.6%,83.7%,50.0%,5/5,1:46
27-Jan-2026,Quimper CH,Hard,Q1,479,303,Lokoli d. (2) Norbert Gombos [SVK],6-4 6-4,1.29,3.4%,5.2%,63.8%,75.7%,47.6%,3/5,1:25
