Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2023 Wimbledon R128,L vs Ruud,21% (4/19),50% (2/4),1/5,37% (7/19),14% (1/7),1/1,0/0,2/3,0/0,0/1
2022 Brest CH R32,L vs Simon,11% (1/9),100% (1/1),0/4,78% (7/9),43% (3/7),1/1,0/0,2/2,0/0,1/1
2019 M25 Ajaccio R16,W vs Mertens,75% (6/8),83% (5/6),1/2,33% (3/9),33% (1/3),3/5,2/2,0/0,1/1,0/0
2019 M25 Ajaccio R32,W vs Tessa,38% (6/16),83% (5/6),0/4,40% (6/15),17% (1/6),3/3,0/0,0/0,0/0,0/0
2019 M25 Toulouse R16,W vs Bax,59% (10/17),80% (8/10),1/2,27% (4/15),25% (1/4),4/5,0/0,1/2,0/0,0/0
2019 M25 Toulouse R32,W vs Tchoutakian,58% (7/12),86% (6/7),2/4,45% (5/11),20% (1/5),2/4,1/1,1/1,1/1,0/0
2019 Bordeaux CH R32,L vs Mager,25% (3/12),33% (1/3),0/5,58% (7/12),29% (2/7),0/0,0/0,0/0,0/0,0/0
2019 Bordeaux CH R64,W vs Brancaccio,70% (7/10),71% (5/7),1/3,36% (4/11),25% (1/4),3/4,1/1,1/1,1/1,0/0
2019 M25 Santa Margherita Di Pula R16,L vs Satral,60% (6/10),33% (2/6),0/4,55% (6/11),17% (1/6),0/2,0/0,1/2,0/0,0/1
2019 M25 Santa Margherita Di Pula R32,W vs Zhu,100% (7/7),86% (6/7),2/2,50% (4/8),50% (2/4),4/5,1/1,0/0,1/1,0/0
2019 M25 Santa Margherita Di Pula SF,W vs Torebko,70% (7/10),86% (6/7),1/3,50% (5/10),40% (2/5),3/4,0/0,0/0,0/0,0/0
2019 M25 Santa Margherita Di Pula QF,W vs Martineau,100% (7/7),100% (7/7),2/2,29% (2/7),0% (0/2),4/5,0/0,0/0,0/0,0/0
2019 M25 Santa Margherita Di Pula R16,W vs Santanna,71% (5/7),100% (5/5),0/0,14% (1/7),100% (1/1),4/4,1/1,0/0,0/0,0/0
2019 M25 Santa Margherita Di Pula R32,W vs Hampel,62% (8/13),88% (7/8),2/5,54% (7/13),29% (2/7),4/6,1/1,0/0,0/0,0/0
2019 M25 Santa Margherita Di Pula R16,L vs Sinner,13% (1/8),100% (1/1),1/5,63% (5/8),0% (0/5),0/1,0/0,2/2,0/0,1/1
2019 M15 Loule R32,L vs Ehrat,18% (2/11),50% (1/2),0/2,30% (3/10),33% (1/3),0/1,0/0,1/1,0/0,1/1
2019 Cherbourg CH R32,L vs Bolelli,11% (1/9),0% (0/1),0/2,56% (5/9),40% (2/5),0/0,0/0,1/2,0/0,1/1
2019 Cherbourg CH R64,W vs Ojeda Lara,62% (8/13),88% (7/8),2/4,38% (5/13),20% (1/5),2/5,0/0,0/0,0/0,0/0
2019 M15 Sharm El Sheikh F,L vs Maamoun,13% (1/8),0% (0/1),0/3,63% (5/8),20% (1/5),0/0,0/0,0/1,0/0,0/0
2019 M15 Sharm El Sheikh R16,W vs Michalski,47% (7/15),86% (6/7),0/4,27% (4/15),0% (0/4),1/4,0/0,1/1,0/0,0/0
2023 (1 matches),,21.1%,50.0%,20.0%,36.8%,14.3%,100.0%,-,66.7%,-,0.0%
2022 (1 matches),,11.1%,100.0%,0.0%,77.8%,42.9%,100.0%,-,100.0%,-,100.0%
2019 (22 matches),,47.1%,79.8%,23.5%,41.1%,23.2%,64.7%,100.0%,71.4%,100.0%,75.0%
2017 (6 matches),,30.5%,60.0%,15.0%,37.5%,30.0%,66.7%,33.3%,87.5%,100.0%,75.0%
2016 (4 matches),,35.7%,80.0%,40.0%,37.2%,12.5%,90.9%,66.7%,50.0%,100.0%,75.0%
Career (40 matches),,39.8%,70.9%,20.8%,40.3%,25.3%,72.1%,65.4%,71.4%,77.8%,61.1%
