Match,Result,Unret%,<=3 W%,RiP W%,SvImpact,1st: Unret%,<=3 W%,RiP W%,SvImpact,D Wide%,A Wide%,BP Wide%,2nd: Unret%,<=3 W%,RiP W%,2ndAgg
2023 Wimbledon R128,L vs Ruud,18.2%,33.1%,55.2%,27.8%,24.4%,44.9%,55.9%,39.2%,37.8%,41.5%,20.0%,9.7%,16.1%,53.6%,-39
2022 Brest CH R32,L vs Simon,18.2%,31.2%,39.3%,26.2%,21.6%,41.2%,45.0%,33.7%,50.0%,48.0%,45.5%,12.5%,12.5%,28.6%,9
Career (2 matches),,18.2%,32.3%,48.6%,27.2%,23.3%,43.4%,51.5%,37.1%,42.9%,43.9%,37.5%,10.9%,14.5%,42.9%,-21
