,
"Match Charting Project Data:John IsnerThis page displays the wealth of data available on John Isner as gathered by the volunteer
    contributors to the Match Charting Project. It comprises shot-by-shot records of108 matches, including 80 on hard courts, 18 on clay, and 10
    on grass. Click the links to see much more data on serve, return,
    rally length, net play, and shot tendencies. Move your cursor over any percentage to see comparisons to tour average,
    as well as surface-specific data.Pages like this are available for each of thehundreds of playerswith at least two matches in the MCP dataset.
    Please help us continue to build this one-of-a-kind resource and trycharting a match yourselfOverview|Serve Statistics Overview|Key point outcomes|Point outcomes by rally lengthServe Breakdown|Return Breakdown|Net Points|Shot Types|Shot DirectionContributors to this page:js(x22),Ludo(x20),Edo(x13),Carrie(x10),BG(x8),Isaac(x6),Zindaras(x5),Palaver(x4),tsitsi(x4),MaGav(x3),Bobby(x2),ChapelHeel66(x2),cameron10,garibaldireds,1HandBH,Edged,Martin,Salvo,@CanuckKicker,Sean Coggins.Find out how to chart matches yourself|Main Menu","This page displays the wealth of data available on John Isner as gathered by the volunteer
    contributors to the Match Charting Project. It comprises shot-by-shot records of108 matches, including 80 on hard courts, 18 on clay, and 10
    on grass. Click the links to see much more data on serve, return,
    rally length, net play, and shot tendencies. Move your cursor over any percentage to see comparisons to tour average,
    as well as surface-specific data.Pages like this are available for each of thehundreds of playerswith at least two matches in the MCP dataset.
    Please help us continue to build this one-of-a-kind resource and trycharting a match yourself"
"This page displays the wealth of data available on John Isner as gathered by the volunteer
    contributors to the Match Charting Project. It comprises shot-by-shot records of108 matches, including 80 on hard courts, 18 on clay, and 10
    on grass. Click the links to see much more data on serve, return,
    rally length, net play, and shot tendencies. Move your cursor over any percentage to see comparisons to tour average,
    as well as surface-specific data.Pages like this are available for each of thehundreds of playerswith at least two matches in the MCP dataset.
    Please help us continue to build this one-of-a-kind resource and trycharting a match yourself"
