Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2007,4,2,2,50.0%,5-5,50.0%,49-49,50.0%,1-0,100.0%,0,,,,,,,,,,,,QF (Fes)
2006,1,0,1,0.0%,1-2,33.3%,11-16,40.7%,0-0,-,0,,,,,,,,,,,,R32 (Orleans)
2005,1,0,1,0.0%,0-2,0.0%,2-12,14.3%,0-0,-,0,,,,,,,,,,,,R32 (Doha)
2004,5,3,2,60.0%,6-5,54.5%,52-49,51.5%,0-0,-,0,,,,,,,,,,,,SF (Aix En Provence)
1997,5,3,2,60.0%,7-5,58.3%,59-55,51.8%,0-0,-,0,,,,,,,,,,,,SF (Cherbourg)
1996,38,26,12,68.4%,51-28,64.6%,406-317,56.2%,4-5,44.4%,0,,,,,,,,,,,,W (3x)
1995,40,23,17,57.5%,53-37,58.9%,447-385,53.7%,4-6,40.0%,0,,,,,,,,,,,,F (2x)
1994,27,15,12,55.6%,29-34,46.0%,277-295,48.4%,6-1,85.7%,0,,,,,,,,,,,,F (Oberstaufen)
1991,1,0,1,0.0%,0-2,0.0%,4-12,25.0%,0-0,-,0,,,,,,,,,,,,R32 (Casablanca)
Career,122,72,50,59.0%,152-120,55.9%,1307-1190,52.3%,15-12,55.6%,0,,,,,,,,,,,,
