Match,Result,Unret%,<=3 W%,RiP W%,SvImpact,1st: Unret%,<=3 W%,RiP W%,SvImpact,D Wide%,A Wide%,BP Wide%,2nd: Unret%,<=3 W%,RiP W%,2ndAgg
2001 Monte Carlo F,L vs Kuerten,16.1%,23.7%,46.1%,20.8%,13.3%,24.4%,43.6%,22.9%,37.5%,76.2%,66.7%,19.6%,23.9%,48.6%,-16
2001 Monte Carlo SF,W vs Grosjean,16.4%,23.6%,54.5%,19.1%,16.7%,26.7%,60.0%,21.7%,7.7%,64.7%,100.0%,17.4%,21.7%,47.4%,42
Career (2 matches),,16.2%,23.6%,49.2%,20.1%,14.7%,25.3%,50.0%,22.4%,27.0%,71.1%,75.0%,18.8%,23.2%,48.2%,4
