Year,WTA Rank,Points,Elo Rank,Elo,hElo Rank,hElo,cElo Rank,cElo,gElo Rank,gElo,Doubles: WTA Rank,Points,D-Lo Rank,D-Lo
2021,1,7582,1,2198,1,2128,1,2094,1,2035,,
2020,1,8717,14,1952,4,1997,,,,,14,4060
2019,1,7851,1,2143,1,2090,2,2007,1,1962,19,3635
2018,15,2985,3,2058,3,2012,18,1859,5,1872,7,6101
2017,17,2236,10,1994,9,1951,33,1771,14,1802,11,4555
2016,272,167,102,1683,84,1675,,,63,1631,262,228
2014,223,223,120,1650,112,1627,142,1532,115,1527,39,1889
2013,190,333,182,1558,206,1459,182,1470,136,1498,12,4921
2012,175,370,186,1526,258,1348,228,1376,111,1544,129,592
2011,679,32,,,,,,,,,,
