Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2021 US Open R128,L vs Nishikori,19,39,0.5,8.7%,17.8%,12,33,0.4,6.0%,16.4%,4.5%,1.0%,0.8,14.2%,16.9%
2021 Wimbledon R128,L vs Cilic,19,26,0.7,8.8%,12.0%,18,26,0.7,9.3%,13.4%,5.2%,4.1%,1.0,19.8%,19.4%
2021 Roland Garros R128,L vs Duckworth,34,47,0.7,11.4%,15.7%,34,47,0.7,12.8%,17.7%,,,0.7,11.4%,16.4%
2021 Monte Carlo Masters R64,W vs Catarina,23,44,0.5,10.0%,19.1%,23,41,0.6,10.6%,19.0%,6.9%,3.7%,0.5,12.2%,26.5%
2021 Australian Open R64,L vs Fognini,17,52,0.3,5.8%,17.6%,17,52,0.3,6.3%,19.3%,,,0.5,9.8%,21.0%
2021 Australian Open R128,W vs Laaksonen,14,25,0.6,8.1%,14.5%,14,25,0.6,9.2%,16.4%,,,0.5,12.1%,23.7%
2020 Roland Garros R128,L vs Pella,36,53,0.7,11.5%,16.9%,36,53,0.7,12.2%,18.0%,,,0.4,8.6%,20.4%
2020 US Open R32,L vs Rublev,12,23,0.5,9.2%,17.7%,9,21,0.4,8.6%,20.0%,3.8%,1.9%,2.3,26.9%,11.5%
2020 US Open R64,W vs Escobedo,54,33,1.6,20.3%,12.4%,39,28,1.4,18.3%,13.1%,15.5%,1.9%,1.2,16.9%,14.7%
2020 US Open R128,W vs Duckworth,37,46,0.8,13.3%,16.5%,29,35,0.8,11.4%,13.8%,7.1%,2.8%,0.7,12.5%,19.0%
2020 Australian Open R128,L vs Tsitsipas,14,28,0.5,10.3%,20.6%,14,28,0.5,11.4%,22.8%,,,1.4,14.0%,10.3%
2019 Hamburg CH SF,L vs Van De Zandschulp,23,30,0.8,13.8%,18.0%,14,28,0.5,9.5%,19.0%,4.8%,4.8%,0.7,13.2%,19.2%
2019 Umag R16,W vs Coric,14,19,0.7,10.4%,14.1%,13,17,0.8,10.3%,13.5%,7.1%,3.2%,0.4,11.1%,25.9%
2019 Wimbledon R128,L vs Simon,27,30,0.9,12.4%,13.8%,26,27,1.0,12.7%,13.2%,6.8%,5.9%,1.2,13.8%,11.5%
2019 Roland Garros R32,L vs Djokovic,15,27,0.6,9.6%,17.3%,15,27,0.6,10.3%,18.5%,,,0.5,10.9%,20.5%
2019 Roland Garros R64,W vs Simon,33,34,1.0,18.9%,19.4%,33,34,1.0,19.9%,20.5%,,,0.3,7.4%,22.9%
2019 Roland Garros R128,W vs Munar,50,44,1.1,19.5%,17.1%,50,44,1.1,20.1%,17.7%,,,0.6,9.3%,15.2%
2018 Australian Open R128,L vs Jaziri,40,69,0.6,11.8%,20.4%,40,69,0.6,13.0%,22.4%,,,0.8,13.0%,17.2%
2017 Biella CH F,L vs Krajinovic,16,25,0.6,13.3%,20.8%,16,25,0.6,13.8%,21.6%,7.8%,6.0%,0.9,14.2%,15.0%
2016 Rome Masters R64,L vs Kyrgios,4,16,0.3,3.9%,15.7%,4,13,0.3,4.6%,14.9%,2.3%,1.1%,1.0,25.5%,26.5%
Career (20 matches),,501,710,0.7,11.9%,16.8%,456,673,0.7,11.9%,17.5%,3.4%,1.6%,0.7,13.1%,18.5%
