Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2021 US Open R128,L vs Nishikori,45% (9/20),38% (3/8),1/1,0/0,36% (5/14),1/4,1/2,- (0/0),- (0/0)
2021 Wimbledon R128,L vs Cilic,65% (11/17),29% (2/7),0/0,0/0,69% (9/13),6/9,5/6,50% (5/10),10% (1/10)
2021 Roland Garros R128,L vs Duckworth,54% (14/26),16% (4/25),1/1,0/0,67% (10/15),5/8,2/3,80% (4/5),0% (0/6)
2021 Monte Carlo R64,W vs Catarina,81% (13/16),33% (5/15),2/8,1/2,63% (5/8),0/1,0/0,64% (7/11),27% (3/11)
2021 Australian Open R128,W vs Laaksonen,65% (11/17),39% (7/18),3/5,1/2,50% (2/4),0/0,0/0,- (0/0),- (0/0)
2020 Roland Garros R128,L vs Pella,53% (16/30),45% (5/11),1/3,0/0,36% (4/11),1/4,1/2,75% (9/12),31% (4/13)
2020 US Open R32,L vs Rublev,38% (3/8),50% (1/2),0/0,0/0,38% (5/13),0/3,0/1,- (0/0),- (0/0)
2020 US Open R64,W vs Escobedo,58% (18/31),25% (3/12),3/4,1/2,93% (14/15),2/3,0/0,- (0/0),- (0/0)
2020 US Open R128,W vs Duckworth,59% (19/32),31% (5/16),3/4,1/2,83% (10/12),3/4,0/0,- (0/0),- (0/0)
2020 Australian Open R128,L vs Tsitsipas,44% (4/9),0% (0/2),0/0,0/0,54% (7/13),3/6,3/4,- (0/0),- (0/0)
2019 Hamburg CH SF,L vs Van De Zandschulp,64% (9/14),38% (3/8),1/1,0/0,29% (2/7),4/6,2/3,- (0/0),- (0/0)
2019 Umag QF,W vs Bagnis,54% (7/13),63% (5/8),2/8,1/1,50% (1/2),0/0,0/0,- (0/0),- (0/0)
2019 Umag R16,W vs Coric,83% (10/12),71% (5/7),2/2,1/1,71% (5/7),0/1,0/0,- (0/0),- (0/0)
2019 Wimbledon R128,L vs Simon,50% (8/16),23% (3/13),0/3,0/0,36% (4/11),0/3,0/1,38% (3/8),50% (4/8)
2019 Ilkley CH R32,L vs Soeda,57% (8/14),50% (3/6),1/1,0/0,0% (0/3),0/2,0/1,- (0/0),- (0/0)
2019 s Hertogenbosch R32,L vs Garin,57% (4/7),25% (1/4),0/0,0/0,43% (3/7),0/2,0/1,- (0/0),- (0/0)
2019 Roland Garros R32,L vs Djokovic,89% (8/9),0% (0/5),0/0,0/0,55% (6/11),0/3,0/1,- (0/0),- (0/0)
2019 Roland Garros R64,W vs Simon,52% (12/23),46% (6/13),3/8,1/4,89% (8/9),0/0,0/0,- (0/0),- (0/0)
2019 Roland Garros R128,W vs Munar,58% (18/31),45% (5/11),3/5,1/1,75% (6/8),1/2,0/0,- (0/0),- (0/0)
2019 Rome CH R16,W vs Galovic,69% (9/13),50% (3/6),2/4,1/1,67% (2/3),0/0,0/0,- (0/0),- (0/0)
2021 (5 matches),,60.4%,28.8%,46.7%,50.0%,57.4%,54.5%,72.7%,61.5%,14.8%
2020 (5 matches),,54.5%,32.6%,63.6%,50.0%,62.5%,45.0%,57.1%,75.0%,30.8%
2019 (37 matches),,61.2%,39.4%,46.3%,50.0%,60.0%,49.4%,33.3%,62.1%,42.4%
2018 (26 matches),,63.6%,38.4%,51.9%,62.5%,57.4%,35.1%,36.0%,66.7%,34.8%
2017 (16 matches),,59.8%,34.3%,61.5%,75.0%,55.1%,39.5%,38.1%,72.0%,44.0%
Career (127 matches),,60.5%,37.9%,50.0%,52.3%,57.8%,42.0%,41.3%,62.0%,32.9%
