Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2021 US Open R128,L vs Nishikori,35% (6/17),50% (3/6),2/7,61% (11/18),18% (2/11),0/2,0/0,0/2,0/0,0/1
2021 Wimbledon R128,L vs Cilic,19% (3/16),67% (2/3),0/4,47% (7/15),43% (3/7),2/2,0/0,5/5,0/0,1/1
2021 Roland Garros R128,L vs Duckworth,55% (11/20),36% (4/11),1/3,37% (7/19),29% (2/7),3/3,0/0,1/3,0/0,0/1
2021 Monte Carlo R64,W vs Catarina,35% (6/17),83% (5/6),0/3,31% (5/16),40% (2/5),2/4,0/0,2/2,0/0,0/0
2021 Australian Open R128,W vs Laaksonen,64% (9/14),78% (7/9),1/2,15% (2/13),0% (0/2),5/6,2/2,0/0,0/0,0/0
2020 Roland Garros R128,L vs Pella,39% (9/23),56% (5/9),1/5,35% (8/23),13% (1/8),2/5,0/1,2/4,0/0,0/1
2020 US Open R32,L vs Rublev,18% (2/11),50% (1/2),0/5,82% (9/11),11% (1/9),1/1,0/0,0/3,0/0,0/1
2020 US Open R64,W vs Escobedo,37% (7/19),43% (3/7),0/1,47% (9/19),89% (8/9),2/2,2/2,1/1,1/1,0/0
2020 US Open R128,W vs Duckworth,43% (9/21),56% (5/9),0/1,29% (6/21),67% (4/6),4/5,3/3,2/3,1/1,0/0
2020 Australian Open R128,L vs Tsitsipas,8% (1/12),0% (0/1),0/4,82% (9/11),33% (3/9),0/0,0/0,1/3,0/0,1/1
2019 Hamburg CH SF,L vs Van De Zandschulp,43% (6/14),50% (3/6),2/5,43% (6/14),17% (1/6),2/2,0/0,0/0,0/0,0/0
2019 Umag QF,W vs Bagnis,75% (6/8),83% (5/6),0/1,25% (2/8),50% (1/2),5/5,2/3,0/0,1/1,0/0
2019 Umag R16,W vs Coric,42% (5/12),100% (5/5),1/2,25% (3/12),33% (1/3),5/5,2/2,1/1,1/1,0/0
2019 Wimbledon R128,L vs Simon,21% (3/14),100% (3/3),2/5,60% (9/15),22% (2/9),2/3,0/0,2/4,0/0,0/1
2019 Ilkley CH R32,L vs Soeda,31% (4/13),75% (3/4),0/3,25% (3/12),0% (0/3),3/3,1/1,1/1,0/0,1/1
2019 s Hertogenbosch R32,L vs Garin,11% (1/9),100% (1/1),0/4,50% (4/8),0% (0/4),1/1,0/0,0/0,0/0,0/0
2019 Roland Garros R32,L vs Djokovic,23% (3/13),0% (0/3),0/3,62% (8/13),38% (3/8),0/0,0/0,1/3,0/0,0/1
2019 Roland Garros R64,W vs Simon,58% (7/12),86% (6/7),0/1,31% (4/13),75% (3/4),6/6,3/3,0/0,1/1,0/0
2019 Roland Garros R128,W vs Munar,40% (8/20),63% (5/8),0/1,20% (4/20),50% (2/4),3/4,2/2,1/2,1/1,0/0
2019 Rome CH R16,W vs Galovic,44% (4/9),75% (3/4),1/1,20% (2/10),50% (1/2),3/3,2/2,0/0,1/1,0/0
2021 (5 matches),,41.7%,60.0%,21.1%,39.5%,28.1%,70.6%,100.0%,66.7%,-,33.3%
2020 (5 matches),,32.6%,50.0%,6.3%,48.2%,41.5%,69.2%,83.3%,42.9%,100.0%,33.3%
2019 (37 matches),,41.2%,70.2%,26.8%,38.7%,33.3%,80.3%,83.7%,63.0%,73.7%,64.3%
2018 (26 matches),,34.6%,71.7%,25.7%,36.0%,25.6%,71.8%,61.9%,59.5%,50.0%,55.6%
2017 (16 matches),,24.5%,61.5%,14.0%,47.1%,21.9%,72.7%,60.0%,68.2%,50.0%,50.0%
Career (127 matches),,34.7%,67.1%,21.0%,42.5%,29.2%,72.4%,75.5%,61.0%,65.9%,53.8%
