Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2026,19,11,8,57.9%,24-22,52.2%,222-202,52.4%,3-4,42.9%,19,72.5%,33.2%,4.9%,6.8%,63.3%,68.0%,45.2%,59.6%,43.4%,51.5%,1.08,SF (2x)
2025,48,22,26,45.8%,52-58,47.3%,502-522,49.0%,7-5,58.3%,45,57.5%,38.9%,2.0%,5.6%,72.0%,58.4%,42.3%,53.9%,45.5%,49.7%,0.99,F (W75 Nonthaburi)
2024,57,32,25,56.1%,72-59,55.0%,627-596,51.3%,10-6,62.5%,9,64.1%,41.3%,2.7%,5.3%,70.7%,61.6%,44.6%,56.6%,46.9%,51.6%,1.08,F (2x)
2023,55,31,24,56.4%,67-55,54.9%,581-511,53.2%,2-2,50.0%,2,44.4%,26.3%,1.5%,10.4%,71.9%,50.5%,36.8%,46.7%,41.3%,44.0%,0.77,F (W25 Santa Margherita di Pula)
2022,31,22,9,71.0%,46-28,62.2%,362-320,53.1%,4-1,80.0%,0,,,,,,,,,,,,W (W60 Koper)
2021,28,17,11,60.7%,40-27,59.7%,322-289,52.7%,2-4,33.3%,0,,,,,,,,,,,,SF (2x)
2020,21,12,9,57.1%,28-18,60.9%,226-195,53.7%,0-1,0.0%,2,58.6%,41.4%,0.0%,6.2%,71.6%,56.8%,45.5%,53.6%,45.6%,49.6%,0.98,F (W15 Ortisei)
2019,49,28,21,57.1%,66-51,56.4%,576-494,53.8%,5-5,50.0%,0,,,,,,,,,,,,W (W25 Nanning)
2018,39,25,14,64.1%,56-38,59.6%,482-412,53.9%,5-4,55.6%,0,,,,,,,,,,,,W (2x)
2017,72,47,25,65.3%,105-64,62.1%,855-685,55.5%,10-7,58.8%,0,,,,,,,,,,,,W (Wiesbaden $25K)
2016,63,42,21,66.7%,91-52,63.6%,733-565,56.5%,6-7,46.2%,0,,,,,,,,,,,,W (4x)
2015,51,29,22,56.9%,67-52,56.3%,585-512,53.3%,3-7,30.0%,0,,,,,,,,,,,,W (2x)
2014,55,37,18,67.3%,76-48,61.3%,611-533,53.4%,5-5,50.0%,0,,,,,,,,,,,,W (3x)
2013,34,18,16,52.9%,42-35,54.5%,369-351,51.2%,4-3,57.1%,0,,,,,,,,,,,,F (Frauenfeld 10K)
2012,21,16,5,76.2%,32-11,74.4%,229-142,61.7%,2-1,66.7%,0,,,,,,,,,,,,W (Coimbra 10K)
2009,2,1,1,50.0%,2-2,50.0%,15-16,48.4%,0-0,-,0,,,,,,,,,,,,R16 (Lenzerheide 10K)
Career,645,390,255,60.5%,866-620,58.3%,7297-6345,53.5%,68-62,52.3%,77,61.8%,37.5%,2.8%,6.0%,69.7%,60.7%,43.4%,55.5%,45.1%,50.3%,1.01,
