Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2025,2,0,2,0.0%,1-4,20.0%,23-28,45.1%,0-0,-,2,50.0%,40.0%,0.0%,8.1%,69.4%,55.0%,42.1%,51.1%,45.5%,48.5%,0.93,R32 (2x)
2024,4,1,3,25.0%,2-6,25.0%,24-45,34.8%,0-0,-,4,41.2%,28.6%,1.3%,7.4%,72.9%,51.5%,35.5%,47.2%,42.0%,44.5%,0.80,R16 (Prague)
2023,3,1,2,33.3%,1-5,16.7%,17-35,32.7%,0-0,-,3,33.3%,39.3%,2.3%,9.4%,64.9%,45.0%,41.7%,43.9%,43.8%,43.8%,0.78,R16 (Seoul)
2018,4,1,3,25.0%,3-5,37.5%,40-43,48.2%,1-2,33.3%,4,60.0%,38.3%,1.6%,3.2%,73.1%,54.0%,43.4%,51.1%,44.6%,47.8%,0.91,R16 (Lugano)
2016,3,2,1,66.7%,4-3,57.1%,29-29,50.0%,0-0,-,3,44.8%,55.2%,0.5%,5.0%,67.0%,50.7%,40.9%,47.5%,54.2%,50.7%,1.03,
2015,1,0,1,0.0%,0-2,0.0%,3-12,20.0%,0-0,-,0,,,,,,,,,,,,
2014,4,3,1,75.0%,7-2,77.8%,49-33,59.8%,0-0,-,0,,,,,,,,,,,,
2010,2,0,2,0.0%,0-4,0.0%,7-24,22.6%,0-0,-,0,,,,,,,,,,,,
2009,5,3,2,60.0%,6-4,60.0%,52-37,58.4%,0-1,0.0%,0,,,,,,,,,,,,
Career,28,11,17,39.3%,24-35,40.7%,244-286,46.0%,1-3,25.0%,16,47.2%,39.6%,1.2%,6.2%,70.0%,51.8%,40.9%,48.5%,45.6%,47.1%,0.89,
