Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2023 W60 Trnava R16,L vs Zidansek,0.91,0.63,47.3,2.2,8.0%,72.0%,16.7%,54.2%,25.8%,25.0%
2021 W25 Potchefstroom SF,L vs Parrizas Diaz,0.97,0.83,58.9,3.6,0.0%,28.9%,0.0%,44.4%,48.5%,60.7%
2019 W60 Brescia QF,L vs Paolini,0.84,0.75,53.5,4.5,-,54.1%,-,45.5%,46.8%,41.9%
2019 W60 Wiesbaden R16,L vs Rus,0.91,0.85,63.8,4.1,0.0%,57.8%,0.0%,41.9%,42.5%,51.5%
2019 W60 Wiesbaden R32,W vs Podoroska,1.10,1.97,34.4,2.1,4.3%,65.2%,0.0%,73.9%,64.3%,44.4%
2019 W25 Chiasso QF,L vs Kostyuk,0.93,0.89,95.1,4.6,1.8%,52.6%,1.9%,42.6%,52.0%,47.9%
2019 W25 Santa Margherita Di Pula SF,L vs Rus,0.98,0.81,58.8,80.6,0.0%,35.7%,0.0%,57.9%,50.0%,39.0%
2019 W25 Santa Margherita Di Pula QF,W vs Grymalska,1.23,1.23,65.0,5.0,2.6%,52.6%,0.0%,61.1%,46.5%,39.5%
2019 W25 Santa Margherita Di Pula R16,W vs Bandecchi,1.14,1.39,54.7,2.4,2.7%,54.1%,0.0%,54.3%,66.7%,44.4%
2019 W25 Santa Margherita Di Pula R32,W vs Ivaldi,1.26,2.20,39.6,2.0,3.3%,53.3%,0.0%,60.0%,70.0%,82.4%
2019 W25 Santa Margherita Di Pula QF,L vs Teichmann,0.97,0.36,32.3,2.1,0.0%,51.9%,0.0%,32.0%,21.1%,22.2%
2019 W25 Santa Margherita Di Pula R16,W vs Lopatetskaya,1.08,1.15,56.7,3.0,0.0%,48.3%,0.0%,51.8%,49.2%,57.1%
2019 W60 Shrewsbury R16,L vs Lumsden,0.87,0.67,42.4,2.1,6.5%,45.2%,0.0%,66.7%,26.5%,41.9%
2019 W25 Trnava R32,L vs Stefkova,0.90,0.84,70.4,2.3,9.1%,50.9%,5.9%,64.7%,32.7%,47.9%
2018 Gstaad R32,L vs Schnyder,1.04,0.77,63.7,4.4,9.1%,63.6%,0.0%,46.3%,44.2%,21.1%
2018 Lugano R16,L vs Korpatsch,0.86,0.79,67.2,3.3,0.0%,44.4%,0.0%,51.5%,39.1%,56.8%
2018 Australian Open Q1,L vs Broady,0.95,0.82,75.7,2.6,3.4%,74.6%,0.0%,50.9%,33.3%,30.6%
2017 Zawada Near Opole $25K SF,L vs Chiesa,0.88,0.64,45.2,2.0,3.6%,57.1%,0.0%,54.2%,21.9%,44.4%
2017 Zawada Near Opole $25K R16,W vs Oczachowska,0.98,2.97,40.9,2.2,0.0%,100.0%,15.0%,70.0%,40.6%,46.4%
2017 Shrewsbury $25K SF,L vs Friedsam,1.00,0.87,80.8,6.3,2.0%,48.0%,2.1%,52.1%,38.0%,50.0%
2023 (1 matches),,0.91,0.63,47.3,2.2,8.0%,72.0%,16.7%,54.2%,25.8%,25.0%
2021 (1 matches),,0.97,0.83,58.9,3.6,0.0%,28.9%,0.0%,44.4%,48.5%,60.7%
2019 (12 matches),,1.01,0.99,60.4,3.0,2.5%,51.2%,0.9%,53.7%,47.0%,46.7%
2018 (3 matches),,0.95,0.83,69.6,3.3,4.3%,63.3%,0.0%,49.6%,38.5%,36.6%
2017 (57 matches),,1.01,1.10,60.7,2.9,1.2%,53.1%,0.9%,56.6%,48.7%,50.1%
Career (152 matches),,1.01,1.10,59.2,2.8,1.7%,54.8%,1.0%,55.9%,48.6%,48.8%
