Event,Yrs,Surface,M,W,L,Win%,TB,W,L,TB%,First,Last,Best,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
Australian Open,6,Hard,7,1,6,14.3%,3,1,2,33.3%,2018,2026,Q2,7,0.82,2.4%,7.5%,67.4%,58.2%,42.4%,53.1%,38.6%,57.1%,46.8%
Roland Garros,5,Clay,10,5,5,50.0%,4,2,2,50.0%,2018,2025,Q2,8,1.06,1.3%,7.6%,72.3%,58.6%,37.9%,52.9%,50.2%,42.6%,50.0%
Wimbledon,5,Grass,10,5,5,50.0%,1,1,0,100.0%,2017,2025,Q3,6,0.98,2.3%,5.6%,72.1%,60.2%,47.8%,56.8%,42.6%,62.3%,52.4%
US Open,4,Hard,8,4,4,50.0%,2,0,2,0.0%,2017,2025,R128,7,1.10,2.1%,6.5%,67.4%,57.8%,47.4%,54.4%,50.0%,63.1%,57.4%
Fed Cup,5,,15,8,7,53.3%,1,0,1,0.0%,2009,2016,,3,1.03,0.5%,5.0%,67.0%,50.7%,40.9%,47.5%,54.2%,44.8%,59.3%
Limoges 125,3,Hard,4,1,3,25.0%,2,2,0,100.0%,2023,2025,R16,4,0.83,5.0%,9.7%,62.2%,59.0%,39.5%,51.6%,40.3%,57.4%,44.4%
Montreux 125,2,Clay,5,2,3,40.0%,2,2,0,100.0%,2024,2025,R16,5,0.96,1.7%,4.9%,66.5%,59.1%,45.7%,54.6%,43.3%,60.7%,29.1%
Stuttgart,4,Clay,5,1,4,20.0%,2,1,1,50.0%,2022,2025,Q2,5,0.84,1.9%,8.4%,65.3%,57.8%,37.5%,50.8%,41.4%,44.2%,55.6%
Bogota,2,Clay,2,0,2,0.0%,1,1,0,100.0%,2023,2025,R32,2,0.89,0.6%,15.6%,60.0%,62.0%,43.1%,54.4%,40.6%,58.3%,46.2%
Prague,2,Clay,6,3,3,50.0%,2,1,1,50.0%,2020,2024,R16,6,0.99,0.6%,6.0%,72.8%,55.2%,43.6%,52.0%,47.5%,46.2%,47.8%
Palermo,3,Clay,5,2,3,40.0%,3,1,2,33.3%,2019,2024,Q2,5,1.05,0.2%,3.1%,81.4%,55.7%,44.0%,53.5%,48.7%,54.4%,55.6%
