Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2024,10,6,4,60.0%,12-9,57.1%,101-74,57.7%,0-0,-,0,,,,,,,,,,,,QF (2x)
2023,29,12,17,41.4%,30-36,45.5%,308-313,49.6%,3-4,42.9%,0,,,,,,,,,,,,QF (3x)
2022,46,19,27,41.3%,47-62,43.1%,468-527,47.0%,7-4,63.6%,0,,,,,,,,,,,,F (W25 Perugia)
2021,28,19,9,67.9%,40-20,66.7%,316-236,57.2%,1-2,33.3%,0,,,,,,,,,,,,W (W15 Warmbad-Villach)
2020,2,0,2,0.0%,1-4,20.0%,21-29,42.0%,0-0,-,0,,,,,,,,,,,,R32 (2x)
2019,37,32,5,86.5%,64-14,82.1%,417-215,66.0%,2-0,100.0%,0,,,,,,,,,,,,W (4x)
2018,19,11,8,57.9%,23-20,53.5%,219-191,53.4%,2-4,33.3%,0,,,,,,,,,,,,F (Bucharest $15K)
2017,14,8,6,57.1%,20-12,62.5%,147-130,53.1%,0-2,0.0%,0,,,,,,,,,,,,SF (2x)
2016,20,9,11,45.0%,22-26,45.8%,213-225,48.6%,2-3,40.0%,0,,,,,,,,,,,,SF (2x)
2015,17,7,10,41.2%,17-23,42.5%,151-195,43.6%,2-2,50.0%,0,,,,,,,,,,,,QF (Bol $10K)
2014,12,4,8,33.3%,11-18,37.9%,125-143,46.6%,1-1,50.0%,0,,,,,,,,,,,,R16 (4x)
Career,234,127,107,54.3%,287-244,54.0%,2486-2278,52.2%,20-22,47.6%,0,,,,,,,,,,,,
