Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2019 W15 Tabarka R16,W vs Chlpac,1.17,2.31,25.2,2.1,-,57.1%,-,63.6%,73.9%,83.3%
2019 W15 Tabarka F,W vs Kudashova,1.13,1.77,39.8,2.0,-,58.6%,-,65.4%,47.8%,72.7%
2019 W15 Tabarka SF,W vs Suvrijn,0.96,1.22,44.4,4.8,-,53.1%,-,50.0%,54.3%,69.7%
2019 W15 Tabarka R16,W vs Suresh,0.97,1.79,39.5,2.3,-,55.0%,-,78.9%,53.8%,69.2%
2019 W15 Tabarka R32,W vs Rusova,1.03,1.91,38.5,2.5,-,55.6%,-,58.3%,73.7%,87.5%
2019 W15 Tabarka F,W vs Neuwirth,1.05,1.46,24.2,2.5,-,60.6%,-,60.6%,53.2%,56.1%
2019 W15 Tabarka R16,W vs Codino,1.13,2.64,30.3,2.0,-,70.0%,-,66.7%,89.5%,53.3%
2019 W15 Tabarka R32,W vs Krywoj,1.03,1.77,39.6,2.2,-,70.0%,-,66.7%,47.4%,61.1%
2019 W15 Tabarka SF,W vs Brancaccio,1.25,1.27,51.0,8.4,-,50.0%,-,48.7%,54.8%,47.4%
2019 W15 Tabarka R16,W vs Milovanovic,0.93,1.84,40.5,2.0,-,87.0%,-,52.4%,60.7%,55.6%
2019 W15 Tabarka SF,L vs Ganga,0.93,0.60,34.5,2.1,-,40.0%,-,32.1%,41.7%,40.9%
2019 W15 Tabarka R32,W vs Brunskog,1.83,4.80,24.7,2.0,-,83.3%,-,57.9%,78.9%,76.5%
2017 Norman OK $25K R16,L vs Honcova,1.00,0.81,61.8,7.6,0.0%,45.2%,2.5%,47.5%,47.8%,38.6%
2017 Norman OK $25K R32,W vs Romero,1.00,1.37,51.9,2.0,0.0%,52.8%,2.9%,68.6%,42.4%,65.6%
2017 Hilton Head Island SC $15K SF,L vs Eikeri,1.01,0.34,29.0,2.0,0.0%,31.3%,0.0%,0.0%,25.0%,31.3%
2017 Hilton Head Island SC $15K QF,W vs Pigossi,1.12,1.37,50.1,2.6,-,46.9%,-,57.1%,53.1%,64.5%
2017 Hilton Head Island SC $15K R16,W vs Fusinato,1.04,1.44,47.1,2.6,0.0%,58.1%,0.0%,58.6%,56.7%,59.3%
2017 Hilton Head Island SC $15K R32,W vs Nefedova,1.11,1.45,41.3,2.1,0.0%,60.5%,0.0%,57.1%,45.9%,61.1%
2017 Charleston SC $15K SF,L vs Bayerlova,0.99,0.71,40.5,2.2,0.0%,46.2%,0.0%,46.2%,35.3%,42.9%
2017 Charleston SC $15K QF,W vs Pigossi,0.98,1.20,60.7,2.6,0.0%,45.5%,0.0%,46.9%,76.5%,54.8%
2019 (12 matches),,1.10,1.62,36.8,2.4,0.0%,60.0%,0.0%,57.2%,59.0%,62.5%
2017 (12 matches),,1.01,1.06,52.8,2.5,0.2%,50.7%,0.5%,52.1%,49.5%,53.1%
2016 (9 matches),,1.00,1.00,61.9,2.5,1.9%,52.2%,0.7%,52.0%,49.6%,45.7%
2015 (7 matches),,1.02,0.76,51.5,2.5,0.0%,45.6%,2.0%,46.7%,40.6%,39.2%
2014 (2 matches),,1.02,0.79,55.0,2.1,0.0%,38.2%,0.0%,45.2%,42.9%,48.3%
Career (42 matches),,1.03,1.08,51.1,2.5,0.5%,51.6%,0.7%,51.9%,50.0%,50.8%
