Match,Result,RiP%,RiP W%,RetWnr%,FH/BH,RDI,Slice%,1st: RiP%,RiP W%,RetWnr%,RDI,Slice%,2nd: RiP%,RiP W%,RetWnr%,RDI,Slice%
2024 Puerto Vallarta CH F,L vs Basavareddy,75.0%,45.5%,4.5%,1/3,2.40,19.5%,72.0%,41.7%,4.0%,2.40,19.2%,90.9%,50.0%,6.1%,2.40,20.0%
2024 Canada Q1,L vs Coric,63.8%,45.9%,3.4%,1/1,2.15,7.7%,55.6%,40.0%,7.4%,2.09,8.7%,75.9%,50.0%,0.0%,2.25,6.3%
Career (2 matches),,70.5%,45.6%,4.1%,33.3%,2.28,13.8%,66.2%,41.2%,5.2%,2.26,14.3%,83.9%,50.0%,3.2%,2.32,12.9%
