Match,Result,Unret%,<=3 W%,RiP W%,SvImpact,1st: Unret%,<=3 W%,RiP W%,SvImpact,D Wide%,A Wide%,BP Wide%,2nd: Unret%,<=3 W%,RiP W%,2ndAgg
2024 Puerto Vallarta CH F,L vs Basavareddy,26.3%,35.1%,51.2%,31.1%,27.8%,36.1%,53.8%,35.3%,42.9%,31.8%,0.0%,25.0%,35.0%,46.7%,-7
2024 Canada Q1,L vs Coric,22.8%,33.3%,48.7%,30.4%,34.3%,48.6%,52.2%,46.6%,58.8%,61.1%,60.0%,5.9%,11.8%,43.8%,-68
Career (2 matches),,24.6%,34.2%,50.0%,30.7%,31.0%,42.3%,53.1%,40.8%,51.6%,45.0%,50.0%,16.2%,24.3%,45.2%,35
