Event,Yrs,Surface,M,W,L,Win%,TB,W,L,TB%,First,Last,Best,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
Australian Open,2,Hard,6,4,2,66.7%,3,3,0,100.0%,2019,2024,R128,6,0.90,12.8%,5.5%,60.5%,72.9%,54.6%,65.6%,30.9%,48.1%,57.9%
Roland Garros,3,Clay,6,3,3,50.0%,3,2,1,66.7%,2019,2024,R128,6,0.89,7.5%,6.3%,60.2%,68.9%,47.9%,60.5%,35.2%,71.6%,34.7%
Wimbledon,1,Grass,2,1,1,50.0%,0,0,0,-,2024,2024,Q2,2,1.02,15.1%,5.7%,61.3%,83.1%,39.0%,66.0%,34.7%,66.7%,20.0%
US Open,2,Hard,2,0,2,0.0%,0,0,0,-,2019,2024,Q1,2,0.77,6.7%,6.7%,53.7%,62.5%,56.6%,59.8%,30.9%,63.2%,42.9%
Hamburg,7,Clay,12,5,7,41.7%,4,3,1,75.0%,2017,2024,R16,12,0.82,5.4%,2.5%,61.0%,68.3%,47.1%,60.0%,32.9%,60.0%,38.7%
Stuttgart,3,Grass,5,2,3,40.0%,1,0,1,0.0%,2018,2024,R16,5,0.96,15.1%,3.3%,64.4%,74.2%,54.2%,67.1%,31.7%,36.4%,34.8%
Munich,3,Clay,5,2,3,40.0%,1,1,0,100.0%,2018,2024,R16,5,0.86,8.0%,2.1%,57.6%,66.4%,55.6%,61.8%,32.8%,59.5%,43.5%
Umag,2,Clay,3,1,2,33.3%,1,0,1,0.0%,2019,2021,Q2,3,0.80,6.4%,3.6%,60.5%,72.2%,47.1%,62.3%,30.3%,69.0%,46.2%
Halle,3,Grass,3,0,3,0.0%,4,0,4,0.0%,2018,2021,R32,3,0.87,11.8%,6.3%,60.3%,75.7%,45.6%,63.8%,31.4%,76.9%,17.4%
Moscow,2,Hard,3,1,2,33.3%,0,0,0,-,2018,2019,Q2,3,0.87,4.4%,3.9%,55.1%,65.5%,46.7%,57.1%,37.2%,52.2%,47.1%
