Match,Result,RiP%,RiP W%,RetWnr%,FH/BH,RDI,Slice%,1st: RiP%,RiP W%,RetWnr%,RDI,Slice%,2nd: RiP%,RiP W%,RetWnr%,RDI,Slice%
2019 Halle R32,L vs Stakhovsky,34.5%,53.3%,1.1%,1/0,2.10,57.3%,16.0%,37.5%,0.0%,2.11,73.0%,73.3%,59.1%,3.3%,2.09,42.1%
2019 Sophia Antipolis CH SF,L vs Brown,61.4%,42.6%,2.3%,1/1,2.36,28.6%,59.3%,42.9%,3.4%,2.50,25.0%,65.5%,42.1%,0.0%,2.09,35.3%
2018 Heilbronn CH SF,W vs Londero,65.9%,53.7%,2.4%,1/1,2.20,15.3%,60.0%,48.1%,2.2%,2.24,23.1%,77.1%,59.3%,2.9%,2.13,0.0%
Career (3 matches),,53.7%,49.3%,1.9%,60.0%,2.20,36.1%,45.5%,44.3%,1.9%,2.27,40.7%,72.3%,54.4%,2.1%,2.10,29.3%
