Match,Result,RiP%,RiP W%,RetWnr%,FH/BH,RDI,Slice%,1st: RiP%,RiP W%,RetWnr%,RDI,Slice%,2nd: RiP%,RiP W%,RetWnr%,RDI,Slice%
2025 Guangzhou F,L vs Li,70.4%,49.1%,6.2%,2/3,2.62,30.0%,66.0%,48.4%,6.4%,2.61,50.0%,81.3%,50.0%,6.3%,2.64,4.5%
2025 Guangzhou QF,W vs Mcnally,70.9%,46.6%,3.9%,2/2,2.36,38.1%,72.6%,47.2%,1.4%,2.53,56.5%,76.9%,45.0%,11.5%,2.15,15.8%
2025 Guangzhou R16,W vs Wang,70.0%,62.9%,2.0%,0/1,2.42,8.0%,67.9%,63.2%,0.0%,2.71,7.7%,80.0%,62.5%,5.0%,2.14,8.3%
2025 Montreal R64,L vs Anisimova,59.2%,50.0%,23.9%,7/10,2.55,4.5%,61.4%,48.1%,9.1%,2.49,8.7%,65.2%,53.3%,56.5%,2.62,0.0%
2025 s Hertogenbosch R16,L vs Andreescu,52.8%,39.3%,5.7%,2/1,2.00,24.1%,55.3%,42.9%,2.6%,2.20,30.8%,70.0%,28.6%,20.0%,1.82,18.8%
2025 s Hertogenbosch R32,W vs Vrancken Peeters,76.8%,62.8%,7.1%,3/1,2.27,15.6%,80.6%,62.1%,5.6%,2.31,31.3%,87.5%,64.3%,12.5%,2.24,0.0%
2025 Doha R64,L vs Samsonova,64.4%,46.8%,5.5%,0/4,2.52,6.7%,56.8%,36.0%,2.3%,2.43,10.5%,88.0%,59.1%,12.0%,2.68,0.0%
2024 Monterrey F,L vs Noskova,69.6%,38.2%,11.4%,2/7,2.64,19.6%,67.4%,31.0%,2.3%,2.46,34.5%,78.8%,46.2%,24.2%,2.88,0.0%
2024 Monterrey QF,W vs Andreeva,64.4%,55.3%,6.8%,3/1,2.70,14.8%,61.1%,59.1%,5.6%,2.62,17.6%,80.0%,50.0%,10.0%,2.82,10.0%
2024 Cincinnati R32,L vs Kostyuk,51.4%,47.4%,2.7%,0/2,2.27,8.3%,54.2%,53.8%,0.0%,2.30,14.8%,80.0%,33.3%,13.3%,2.23,0.0%
2024 Cincinnati R64,W vs Noskova,55.9%,57.9%,4.4%,1/2,2.73,8.9%,55.8%,66.7%,4.7%,2.77,13.0%,66.7%,42.9%,4.8%,2.68,4.5%
2024 Wimbledon QF,L vs Vekic,52.4%,36.4%,15.5%,4/9,2.79,1.6%,44.4%,30.0%,20.0%,2.89,2.9%,72.7%,41.7%,12.1%,2.66,0.0%
2024 Wimbledon R16,W vs Raducanu,72.6%,59.7%,4.7%,1/4,2.45,18.4%,74.3%,61.5%,2.9%,2.35,26.8%,83.3%,56.0%,10.0%,2.57,8.6%
2024 Wimbledon R64,W vs Starodubtseva,80.7%,55.4%,2.6%,1/2,2.31,23.3%,76.6%,54.2%,2.6%,2.04,36.1%,89.2%,57.6%,2.7%,2.73,4.2%
2024 Wimbledon R128,W vs Zheng,50.6%,58.5%,8.6%,3/4,2.33,12.2%,47.6%,50.0%,4.8%,2.45,23.1%,67.7%,66.7%,16.1%,2.20,0.0%
2024 Auckland R32,W vs Kessler,69.8%,65.9%,1.6%,0/1,2.17,21.2%,68.4%,61.5%,2.6%,2.05,41.2%,85.7%,72.2%,0.0%,2.30,0.0%
2022 Rabat R32,L vs Rus,84.3%,47.5%,2.9%,1/1,2.08,3.6%,86.9%,49.1%,1.6%,2.10,0.0%,75.0%,33.3%,12.5%,2.06,7.7%
Last 52 Weeks (6 matches),,67.1%,51.4%,8.2%,47.1%,2.40,21.2%,67.7%,51.1%,4.1%,2.49,33.6%,77.2%,52.0%,18.1%,2.30,7.5%
Career (17 matches),,66.2%,51.8%,6.8%,36.8%,2.45,15.6%,65.9%,51.3%,4.2%,2.44,24.7%,78.6%,52.7%,13.2%,2.46,4.5%
