Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2025 Guangzhou F,L vs Li,18,31,0.6,11.0%,18.9%,12,27,0.4,8.3%,18.6%,6.2%,1.4%,1.6,17.7%,11.0%
2025 Guangzhou QF,W vs Mcnally,51,35,1.5,28.5%,19.6%,33,34,1.0,21.9%,22.5%,15.2%,6.6%,1.0,11.7%,12.3%
2025 Guangzhou R16,W vs Wang,26,10,2.6,28.6%,11.0%,25,10,2.5,29.4%,11.8%,20.0%,7.1%,0.8,11.0%,14.3%
2025 Montreal R64,L vs Anisimova,11,16,0.7,7.6%,11.0%,7,13,0.5,5.7%,10.6%,4.9%,0.8%,1.0,25.5%,25.5%
2025 s Hertogenbosch R16,L vs Andreescu,7,22,0.3,7.1%,22.4%,6,19,0.3,6.9%,21.8%,5.7%,1.1%,0.8,13.3%,17.3%
2025 s Hertogenbosch R32,W vs Vrancken Peeters,12,21,0.6,11.3%,19.8%,11,19,0.6,11.1%,19.2%,11.1%,0.0%,0.4,8.5%,19.8%
2025 Doha R64,L vs Samsonova,11,17,0.6,8.8%,13.6%,7,13,0.5,6.3%,11.7%,4.5%,0.9%,0.7,16.0%,22.4%
2024 US Open R128,L vs Bronzetti,14,12,1.2,21.2%,18.2%,11,11,1.0,18.6%,18.6%,15.3%,3.4%,1.5,18.2%,12.1%
2024 Monterrey F,L vs Noskova,38,32,1.2,23.3%,19.6%,25,27,0.9,18.1%,19.6%,10.1%,8.0%,1.2,14.1%,12.3%
2024 Monterrey QF,W vs Andreeva,26,7,3.7,24.3%,6.5%,18,7,2.6,19.8%,7.7%,13.2%,3.3%,0.7,15.0%,20.6%
2024 Cincinnati R32,L vs Kostyuk,17,28,0.6,11.5%,18.9%,17,21,0.8,13.9%,17.2%,9.8%,2.5%,1.4,17.6%,12.8%
2024 Cincinnati R64,W vs Noskova,29,22,1.3,19.9%,15.1%,21,17,1.2,16.8%,13.6%,11.2%,3.2%,0.7,11.6%,17.1%
2024 Wimbledon QF,L vs Vekic,27,25,1.1,14.9%,13.8%,17,22,0.8,11.3%,14.6%,7.9%,2.6%,1.2,17.7%,14.4%
2024 Wimbledon R16,W vs Raducanu,52,44,1.2,25.2%,21.4%,48,40,1.2,25.0%,20.8%,19.8%,5.2%,0.9,9.2%,10.2%
2024 Wimbledon R32,W vs Zhu,43,29,1.5,23.2%,15.7%,33,21,1.6,20.1%,12.8%,13.4%,6.1%,0.9,8.1%,9.2%
2024 Wimbledon R64,W vs Starodubtseva,43,40,1.1,22.1%,20.5%,39,38,1.0,21.1%,20.5%,14.6%,5.4%,1.0,11.3%,11.8%
2024 Wimbledon R128,W vs Zheng,24,18,1.3,15.1%,11.3%,21,17,1.2,15.0%,12.1%,9.3%,5.0%,1.1,17.6%,16.4%
2024 Auckland R32,W vs Kessler,28,18,1.6,25.7%,16.5%,26,16,1.6,26.0%,16.0%,17.0%,7.0%,0.4,7.3%,18.3%
2022 Rabat R32,L vs Rus,14,34,0.4,13.1%,31.8%,14,31,0.5,13.6%,30.1%,9.7%,3.9%,0.9,13.1%,14.0%
Career (19 matches),,491,461,1.1,18.3%,17.2%,391,403,1.0,16.5%,17.0%,11.6%,4.0%,0.9,13.8%,14.9%
