Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
4,Linda Noskova [CZE],2,2,50.0%,4,1,3,25.0%,2024,2025,4,0.98,16.0%,5.3%,56.3%,79.9%,51.1%,67.3%,32.1%,76.9%,28.6%
4,Katie Volynets [USA],1,3,25.0%,0,0,0,-,2021,2024,1,0.81,1.2%,5.9%,64.7%,43.6%,53.3%,47.1%,42.6%,50.0%,66.7%
4,Mai Hontama [JPN],1,3,25.0%,1,1,0,100.0%,2021,2024,2,0.77,1.7%,5.2%,65.3%,53.1%,38.3%,48.0%,40.1%,59.4%,37.5%
3,Paula Badosa [ESP],1,2,33.3%,1,0,1,0.0%,2024,2026,3,0.78,4.3%,4.3%,58.6%,68.4%,41.8%,57.4%,33.1%,71.4%,21.4%
3,Maddison Inglis [AUS],2,1,66.7%,0,0,0,-,2018,2026,1,1.08,17.1%,5.3%,60.5%,76.1%,53.3%,67.1%,35.6%,100.0%,66.7%
3,Diane Parry [FRA],1,2,33.3%,1,1,0,100.0%,2022,2026,3,0.79,9.7%,5.1%,61.7%,67.6%,43.3%,58.3%,32.8%,52.4%,35.7%
3,Ann Li [USA],2,1,66.7%,1,0,1,0.0%,2023,2025,1,0.83,7.2%,4.8%,55.4%,63.0%,45.9%,55.4%,37.0%,75.0%,12.5%
3,Ekaterina Alexandrova [RUS],1,2,33.3%,2,1,1,50.0%,2022,2025,3,0.84,9.9%,5.4%,61.6%,65.8%,39.8%,55.8%,37.0%,40.9%,52.9%
3,Katrina Scott [USA],3,0,100.0%,0,0,0,-,2021,2024,0,,,,,,,,,,
2,Donna Vekic [CRO],1,1,50.0%,0,0,0,-,2024,2026,2,0.88,12.4%,5.2%,56.2%,67.4%,47.8%,58.8%,36.2%,50.0%,46.7%
2,Taylor Townsend [USA],0,2,0.0%,1,0,1,0.0%,2022,2026,2,0.58,7.7%,2.9%,65.4%,61.8%,55.6%,59.6%,23.5%,28.6%,0.0%
2,Lin Zhu [CHN],1,1,50.0%,2,2,0,100.0%,2024,2026,2,0.92,9.8%,6.4%,56.1%,69.1%,48.7%,60.1%,36.8%,75.9%,35.7%
2,Tiantsoa Sarah Rakotomanga Rajaonah [FRA],2,0,100.0%,0,0,0,-,2022,2025,1,1.97,10.9%,8.7%,63.0%,79.3%,58.8%,71.7%,55.8%,0,80.0%
2,Victoria Jimenez Kasintseva [AND],1,1,50.0%,0,0,0,-,2022,2025,2,1.04,3.7%,3.7%,55.9%,66.7%,56.3%,62.1%,39.4%,57.1%,41.2%
2,Alexandra Eala [PHI],2,0,100.0%,1,1,0,100.0%,2024,2025,2,1.16,4.4%,4.4%,57.5%,63.0%,48.5%,56.9%,50.0%,47.4%,52.0%
