Year,WTA Rank,Points,Elo Rank,Elo,hElo Rank,hElo,cElo Rank,cElo,gElo Rank,gElo,Doubles: WTA Rank,Points,D-Lo Rank,D-Lo
Current (2026-03-30),105,755,87,1745,84,1709,143,1575,75,1625,323,250,,
2025,90,825,52,1808,42,1779,123,1606,59,1656,223,381
2024,40,1300,56,1785,54,1742,119,1598,40,1687,238,332
2023,214,356,182,1550,164,1536,279,1348,,,,
2022,297,206,286,1395,283,1354,300,1298,178,1401,,
2021,298,228,,,,,,,,,,
2020,779,28,,,,,,,,,1170,13
2019,,,,,,,,,,,858,31
2018,594,26,,,,,,,,,874,10
2017,789,20,,,,,,,,,1201,7
2016,,,,,,,,,,,1217,6
2015,1188,5,,,,,,,,,,
