Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,16,7,9,43.8%,15-20,42.9%,167-179,48.3%,3-5,37.5%,16,74.3%,23.4%,9.4%,5.5%,56.7%,71.6%,46.1%,60.6%,38.1%,49.2%,0.97
Clay,6,2,4,33.3%,4-10,28.6%,57-71,44.5%,0-2,0.0%,6,71.0%,20.3%,6.8%,2.4%,57.6%,68.2%,47.7%,59.5%,36.6%,47.6%,0.90
Grass,6,2,4,33.3%,4-9,30.8%,49-66,42.6%,0-0,-,6,63.8%,21.1%,4.2%,4.8%,56.4%,63.3%,45.5%,55.5%,38.0%,46.4%,0.85
Grand Slams,5,1,4,20.0%,2-9,18.2%,42-60,41.2%,0-1,0.0%,5,60.0%,23.5%,6.1%,7.0%,54.3%,67.1%,42.7%,55.9%,39.5%,47.2%,0.90
Premiers,1,0,1,0.0%,0-2,0.0%,12-14,46.2%,0-2,0.0%,1,100.0%,0.0%,25.6%,2.4%,62.2%,84.3%,51.6%,72.0%,17.8%,46.5%,0.63
Internationals,11,6,5,54.5%,12-12,50.0%,108-114,48.6%,3-1,75.0%,11,72.5%,23.9%,7.4%,3.9%,56.6%,69.4%,48.2%,60.2%,40.8%,49.8%,1.02
Finals,1,0,1,0.0%,0-2,0.0%,8-13,38.1%,0-1,0.0%,1,70.0%,10.0%,7.2%,4.8%,55.4%,63.0%,45.9%,55.4%,37.0%,46.3%,0.83
Semi-finals,1,1,0,100.0%,2-0,100.0%,13-6,68.4%,1-0,100.0%,1,88.9%,44.4%,7.3%,1.8%,50.9%,75.0%,66.7%,70.9%,49.5%,57.3%,1.70
Quarter-finals,1,1,0,100.0%,2-1,66.7%,15-13,53.6%,0-0,-,1,92.9%,14.3%,23.7%,1.3%,65.8%,80.0%,69.2%,76.3%,36.9%,53.6%,1.56
vs Righties,26,10,16,38.5%,21-37,36.2%,252-299,45.7%,3-6,33.3%,26,70.3%,22.0%,7.9%,4.8%,56.5%,69.2%,45.5%,58.9%,37.9%,48.2%,0.92
vs Lefties,1,0,1,0.0%,0-2,0.0%,9-13,40.9%,0-1,0.0%,1,90.0%,0.0%,12.1%,1.7%,65.5%,73.7%,65.0%,70.7%,19.4%,43.2%,0.66
vs Top 10,2,0,2,0.0%,0-4,0.0%,17-25,40.5%,0-1,0.0%,2,65.0%,19.0%,7.5%,4.1%,58.2%,65.9%,37.7%,54.1%,34.6%,44.9%,0.75
