Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2019 Aix En Provence CH R32,L vs Travaglia,30% (3/10),67% (2/3),1/3,45% (5/11),20% (1/5),1/2,0/1,1/2,0/0,0/1
2019 Aix En Provence CH R64,W vs Clezar,56% (5/9),100% (5/5),1/1,13% (1/8),0% (0/1),3/4,1/1,0/0,0/0,0/0
2019 Santiago CH R16,L vs Bellucci,13% (1/8),0% (0/1),0/2,75% (6/8),33% (2/6),0/0,0/0,0/2,0/0,0/1
2019 Santiago CH R32,W vs Ugo Carabelli,31% (4/13),75% (3/4),0/1,23% (3/13),67% (2/3),2/2,1/1,0/0,0/0,0/0
2019 Rio de Janeiro Q2,L vs Londero,20% (2/10),50% (1/2),0/2,50% (5/10),40% (2/5),1/1,0/0,0/1,0/0,0/1
2019 Rio de Janeiro Q1,W vs Donati,58% (7/12),57% (4/7),0/1,17% (2/12),50% (1/2),4/4,2/2,1/1,1/1,0/0
2019 Buenos Aires R32,L vs Ramos,40% (4/10),25% (1/4),1/3,56% (5/9),40% (2/5),1/1,0/0,1/1,0/0,1/1
2019 Buenos Aires Q2,W vs Norrie,44% (7/16),43% (3/7),0/1,13% (2/16),50% (1/2),3/3,1/2,2/2,1/1,0/0
2019 Buenos Aires Q1,W vs Ruud,57% (8/14),50% (4/8),0/2,31% (4/13),50% (2/4),3/3,1/1,1/1,0/0,0/0
2019 Davis Cup RR,L vs Coppejans,0% (0/10),- (0/0),0/2,40% (4/10),50% (2/4),0/0,0/0,2/2,0/0,1/1
2019 Punta Del Este CH R16,L vs Arguello,10% (1/10),0% (0/1),0/2,33% (3/9),33% (1/3),0/0,0/0,2/2,0/0,1/1
2019 Punta Del Este CH R32,W vs Gonzalez,50% (5/10),100% (5/5),2/3,30% (3/10),0% (0/3),3/5,1/1,0/0,1/1,0/0
2019 Playford CH F,W vs Moraing,50% (4/8),75% (3/4),0/0,0% (0/9),- (0/0),3/3,2/2,0/0,1/1,0/0
2019 Playford CH SF,W vs Li,38% (6/16),100% (6/6),1/3,47% (7/15),57% (4/7),4/5,1/2,0/0,0/1,0/0
2019 Playford CH QF,W vs Ruud,30% (3/10),100% (3/3),0/0,0% (0/10),- (0/0),3/3,2/2,1/1,1/1,0/0
2019 Playford CH R16,W vs Nedovyesov,40% (6/15),67% (4/6),0/3,53% (8/15),63% (5/8),3/4,1/2,2/2,1/2,1/1
2019 Playford CH R32,W vs Doumbia,67% (6/9),50% (3/6),0/1,30% (3/10),67% (2/3),3/3,1/1,3/3,0/0,0/0
2018 Santo Domingo CH R16,L vs Delbonis,22% (2/9),50% (1/2),0/3,63% (5/8),20% (1/5),0/1,0/0,1/2,0/0,1/1
2018 Campinas CH R16,L vs Delbonis,25% (2/8),0% (0/2),0/3,57% (4/7),0% (0/4),0/0,0/0,0/1,0/0,0/0
2018 Szczecin CH R16,W vs Bolelli,56% (5/9),100% (5/5),2/2,22% (2/9),0% (0/2),3/5,2/2,0/0,1/1,0/0
2019 (17 matches),,37.9%,65.3%,20.0%,32.4%,44.3%,86.0%,77.8%,80.0%,75.0%,57.1%
2018 (24 matches),,32.4%,70.0%,12.3%,38.4%,26.9%,69.5%,85.0%,65.5%,100.0%,70.0%
2017 (35 matches),,37.8%,61.9%,19.6%,38.7%,32.6%,76.5%,75.0%,73.3%,90.9%,73.3%
2016 (46 matches),,37.3%,75.3%,22.5%,37.4%,34.7%,75.6%,84.6%,81.1%,85.0%,76.9%
2015 (21 matches),,45.3%,74.3%,31.7%,41.5%,29.5%,65.7%,72.2%,83.3%,71.4%,62.5%
Career (192 matches),,36.3%,70.5%,20.2%,38.6%,31.0%,74.0%,78.5%,71.0%,84.3%,66.3%
