Date,Tournament,Surface,Rd,Rk,vRk,,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,Time
15-May-2017,Bordeaux CH,Clay,F,84,50,(1) Steve Darcis [BEL] d. (4) Dutra Silva,7-6(2) 4-6 7-5,1.02,2.9%,4.8%,62.5%,61.5%,46.2%,3/9,2:38
14-Nov-2016,Montevideo CH,Clay,F,103,58,(2) Diego Schwartzman [ARG] d. (6) Dutra Silva,6-4 6-1,0.70,1.9%,1.9%,59.6%,38.7%,38.1%,5/11,1:15
05-Sep-2016,Barranquilla CH,Clay,F,108,69,(1) Diego Schwartzman [ARG] d. (3) Dutra Silva,6-4 6-1,0.70,3.2%,14.5%,45.2%,60.7%,35.3%,3/9,1:20
09-May-2016,Bordeaux CH,Clay,F,94,116,(7) Dutra Silva d. Bjorn Fratangelo [USA],6-3 6-1,1.61,2.1%,0.0%,77.1%,67.6%,63.6%,2/3,1:08
07-Mar-2016,Santiago CH,Clay,F,114,95,(1) Facundo Bagnis [ARG] d. (3) Dutra Silva,6-7(3) 6-4 6-3,0.92,2.8%,3.7%,55.6%,76.7%,43.8%,6/11,2:36
08-Sep-2015,Barranquilla CH,Clay,F,191,33,(1) Borna Coric [CRO] d. Dutra Silva,6-4 6-1,,,,,,,,
10-Aug-2015,Prague CH,Clay,F,288,93,(Q) Dutra Silva d. (6) Radu Albot [MDA],6-2 6-7(5) 6-4,1.20,7.5%,2.8%,55.7%,61.0%,55.3%,9/13,
22-Jun-2015,Milan CH,Clay,F,472,82,(2) Federico Delbonis [ARG] d. (Q) Dutra Silva,6-1 7-6(6),0.74,0.0%,5.4%,51.8%,55.2%,55.6%,6/10,
31-Dec-2012,Sao Paulo CH,Hard,F,126,85,(1) Horacio Zeballos [ARG] d. (3) Dutra Silva,7-6(5) 6-2,0.87,14.5%,1.6%,66.1%,78.0%,33.3%,4/7,1:34
01-Aug-2011,Campos Do Jordao CH,Hard,F,132,113,(5) Dutra Silva d. (3) Izak Van Der Merwe [RSA],6-4 6-7(5) 6-3,0.77,2.9%,2.9%,68.6%,75.7%,62.5%,5/5,2:00
