Event,Yrs,Surface,M,W,L,Win%,TB,W,L,TB%,First,Last,Best,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
Australian Open,5,Hard,8,3,5,37.5%,0,0,0,-,2011,2019,R64,8,0.83,5.3%,3.3%,61.9%,65.8%,52.2%,60.6%,32.8%,50.0%,33.3%
Roland Garros,8,Clay,17,9,8,52.9%,10,8,2,80.0%,2011,2019,R64,13,0.98,2.7%,4.1%,66.9%,64.9%,49.6%,59.9%,39.4%,52.3%,38.8%
Wimbledon,8,Grass,11,3,8,27.3%,8,2,6,25.0%,2009,2019,R128,5,0.86,3.2%,2.7%,65.5%,71.0%,48.4%,63.2%,31.7%,53.8%,40.0%
US Open,8,Hard,17,8,9,47.1%,7,4,3,57.1%,2011,2019,R64,17,0.93,5.2%,4.2%,56.7%,68.9%,51.3%,61.3%,36.1%,61.0%,35.7%
Olympics,1,,2,1,1,50.0%,1,1,0,100.0%,2016,2016,R32,2,0.98,5.9%,2.5%,61.9%,63.0%,62.2%,62.7%,36.6%,55.6%,23.1%
Davis Cup,6,,11,6,5,54.5%,2,1,1,50.0%,2011,2019,,2,0.81,6.3%,3.4%,66.1%,64.3%,47.5%,58.6%,33.7%,57.1%,33.3%
Buenos Aires,7,Clay,16,9,7,56.3%,8,5,3,62.5%,2012,2019,R32,16,1.15,4.1%,2.7%,63.8%,69.7%,54.3%,64.1%,41.4%,58.6%,39.7%
Sao Paulo,7,Clay,14,7,7,50.0%,3,2,1,66.7%,2012,2018,QF,14,1.07,4.4%,3.5%,64.0%,69.0%,55.3%,64.1%,38.4%,63.7%,39.8%
Miami Masters,5,Hard,11,5,6,45.5%,5,3,2,60.0%,2012,2018,R128,11,0.93,4.4%,6.0%,56.5%,70.8%,46.9%,60.4%,36.8%,66.7%,29.3%
Rio de Janeiro,5,Clay,8,3,5,37.5%,2,1,1,50.0%,2014,2019,R32,8,1.05,5.2%,4.2%,58.1%,71.5%,49.6%,62.3%,39.7%,54.9%,42.4%
Costa Do Sauipe,4,Clay,10,6,4,60.0%,4,2,2,50.0%,2007,2011,R32,9,1.04,3.8%,2.6%,65.8%,68.9%,48.6%,61.9%,39.5%,55.1%,51.8%
Kitzbuhel,4,Clay,9,5,4,55.6%,5,1,4,20.0%,2012,2017,QF,6,0.92,5.6%,4.8%,58.3%,69.7%,53.2%,62.8%,34.1%,62.2%,50.0%
