Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2019,21,10,11,47.6%,22-24,47.8%,221-219,50.2%,3-5,37.5%,21,72.4%,27.9%,2.8%,3.9%,60.0%,67.0%,48.1%,59.5%,40.7%,50.2%,1.00,F (Liberec)
2018,32,17,15,53.1%,41-30,57.7%,354-328,51.9%,5-3,62.5%,32,75.7%,27.8%,4.4%,3.9%,61.9%,68.2%,48.6%,60.7%,40.0%,50.3%,1.02,W (Playford)
2017,31,24,7,77.4%,51-17,75.0%,386-265,59.3%,5-5,50.0%,31,80.6%,38.7%,4.1%,2.8%,61.4%,68.7%,57.2%,64.2%,45.1%,54.3%,1.26,W (2x)
2016,73,50,23,68.5%,106-62,63.1%,887-688,56.3%,11-17,39.3%,73,78.8%,35.0%,4.5%,3.3%,60.7%,69.1%,54.5%,63.3%,43.4%,53.1%,1.18,W (Bordeaux)
2015,53,33,20,62.3%,66-48,57.9%,579-507,53.3%,4-7,36.4%,44,72.9%,33.6%,3.5%,3.5%,61.4%,66.7%,50.0%,60.2%,42.8%,51.4%,1.08,W (2x)
2014,21,10,11,47.6%,27-24,52.9%,257-248,50.9%,7-6,53.8%,21,75.2%,26.4%,3.3%,3.1%,64.0%,66.8%,51.7%,61.4%,39.3%,50.6%,1.02,W (Sao Paulo2)
2013,36,24,12,66.7%,51-30,63.0%,395-334,54.2%,5-3,62.5%,36,74.1%,34.3%,2.8%,3.0%,65.1%,65.2%,54.2%,61.3%,42.8%,51.9%,1.11,W (Blumenau)
2012,60,39,21,65.0%,86-55,61.0%,736-596,55.3%,9-12,42.9%,60,75.3%,35.9%,3.7%,2.8%,65.4%,66.7%,50.9%,61.2%,43.2%,52.1%,1.11,W (Panama City)
2011,58,35,23,60.3%,72-56,56.3%,663-579,53.4%,5-11,31.3%,57,80.6%,27.6%,4.4%,3.8%,59.4%,71.7%,53.3%,64.2%,40.1%,51.7%,1.12,W (Campos Do Jordao)
2010,41,25,16,61.0%,54-40,57.4%,495-460,51.8%,14-9,60.9%,40,80.0%,24.1%,4.9%,4.1%,58.8%,72.5%,51.1%,63.7%,38.6%,50.8%,1.06,W (Belo Horizonte2)
2009,36,16,20,44.4%,37-45,45.1%,375-417,47.3%,7-4,63.6%,0,,,,,,,,,,,,F (Blumenau)
2008,23,13,10,56.5%,27-21,56.3%,229-216,51.5%,4-1,80.0%,0,,,,,,,,,,,,SF (Almaty)
2007,29,14,15,48.3%,34-35,49.3%,324-345,48.4%,7-4,63.6%,0,,,,,,,,,,,,SF (Sao Paulo1)
2006,26,13,13,50.0%,33-29,53.2%,321-304,51.4%,7-9,43.8%,0,,,,,,,,,,,,QF (5x)
2005,1,0,1,0.0%,0-2,0.0%,3-12,20.0%,0-0,-,0,,,,,,,,,,,,R32 (Sao Paulo1)
2002,1,0,1,0.0%,0-2,0.0%,3-12,20.0%,0-0,-,0,,,,,,,,,,,,R32 (Sao Paulo3)
Career,542,323,219,59.6%,707-520,57.6%,6228-5530,53.0%,93-96,49.2%,415,77.1%,31.7%,4.0%,3.4%,61.7%,68.5%,52.2%,62.3%,41.8%,51.8%,1.11,
