Match,Result,RiP%,RiP W%,RetWnr%,FH/BH,RDI,Slice%,1st: RiP%,RiP W%,RetWnr%,RDI,Slice%,2nd: RiP%,RiP W%,RetWnr%,RDI,Slice%
2019 Wimbledon R64,L vs Riske Amritraj,70.1%,49.4%,5.5%,6/1,2.57,12.8%,75.3%,45.9%,0.0%,2.53,25.0%,82.4%,57.1%,20.6%,2.61,0.0%
2019 Wimbledon R128,W vs Pattinama Kerkhove,69.6%,56.3%,4.3%,1/2,2.05,0.0%,68.9%,48.4%,4.4%,1.89,0.0%,85.0%,70.6%,5.0%,2.23,0.0%
2019 Dubai R32,L vs Sabalenka,67.3%,31.4%,7.7%,2/2,2.44,8.8%,66.7%,34.6%,2.6%,2.50,13.6%,90.0%,22.2%,30.0%,2.32,0.0%
2015 ITF Lexington R32,L vs Brady,74.0%,50.9%,2.6%,1/0,2.39,2.0%,71.4%,60.0%,2.4%,2.34,0.0%,84.4%,40.7%,3.1%,2.49,5.9%
Career (4 matches),,70.5%,48.5%,4.9%,62.5%,2.38,6.6%,71.5%,47.3%,1.9%,2.32,10.9%,84.4%,50.6%,12.5%,2.45,0.9%
