Match,Result,SnV Freq,SnV W%,Net Freq,Net W%,FH: Wnr%,DTL Wnr%,IO Wnr%,BH: Wnr%,DTL Wnr%,Drop: Freq,Wnr%,RallyAgg,ReturnAgg
2019 Wimbledon R64,L vs Riske Amritraj,0.0%,-,5.0%,76.9%,13.9%,26.9%,50.0%,11.0%,29.7%,1.0%,0.0%,-15,3
2019 Wimbledon R128,W vs Pattinama Kerkhove,0.0%,-,3.1%,40.0%,12.6%,26.2%,0.0%,22.2%,39.1%,1.2%,33.3%,59,52
2019 Dubai R32,L vs Sabalenka,0.0%,-,0.9%,100.0%,11.7%,30.0%,0.0%,4.0%,20.0%,0.0%,-,-45,35
2015 ITF Lexington R32,L vs Brady,0.0%,-,3.3%,100.0%,15.1%,21.7%,0.0%,8.2%,25.0%,1.6%,50.0%,63,58
Career (4 matches),,0.0%,-,3.5%,75.0%,13.5%,25.7%,50.0%,12.2%,30.9%,1.1%,27.3%,16,31
