Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2022,20,11,9,55.0%,25-15,62.5%,184-143,56.3%,0-1,0.0%,0,,,,,,,,,,,,F (W25 Poertschach)
2021,4,1,3,25.0%,3-3,50.0%,33-30,52.4%,1-1,50.0%,1,44.4%,37.5%,3.7%,14.8%,51.9%,64.3%,26.9%,46.3%,44.6%,45.5%,0.83,R16 (W25 Klosters)
2020,7,5,2,71.4%,10-4,71.4%,76-54,58.5%,1-1,50.0%,6,75.0%,46.9%,6.5%,4.6%,60.8%,69.9%,47.5%,61.1%,48.6%,54.7%,1.25,SF (Prague)
2019,13,9,4,69.2%,17-13,56.7%,148-128,53.6%,0-0,-,0,,,,,,,,,,,,W (W25 Osaka)
2018,46,31,15,67.4%,68-36,65.4%,544-423,56.3%,9-4,69.2%,3,60.0%,34.5%,3.1%,6.3%,63.5%,63.9%,35.7%,53.6%,42.7%,48.3%,0.92,W (2x)
2017,18,9,9,50.0%,22-22,50.0%,227-201,53.0%,1-6,14.3%,0,,,,,,,,,,,,F (Andrezieux Boutheon $60K)
2016,42,27,15,64.3%,55-37,59.8%,474-405,53.9%,5-7,41.7%,2,47.4%,42.1%,1.5%,5.3%,58.6%,51.3%,45.5%,48.9%,45.7%,47.3%,0.89,W (2x)
2015,30,19,11,63.3%,42-24,63.6%,332-253,56.8%,1-2,33.3%,0,,,,,,,,,,,,W (2x)
2014,19,11,8,57.9%,28-19,59.6%,244-192,56.0%,1-2,33.3%,0,,,,,,,,,,,,W (New Delhi 50K)
2013,21,18,3,85.7%,38-11,77.6%,268-146,64.7%,0-2,0.0%,0,,,,,,,,,,,,W (3x)
2012,14,10,4,71.4%,18-11,62.1%,142-109,56.6%,0-1,0.0%,0,,,,,,,,,,,,W (Sharm El Shiekh 10K)
Career,234,151,83,64.5%,326-195,62.6%,2672-2084,56.2%,19-27,41.3%,12,63.2%,41.9%,4.4%,6.0%,60.4%,64.3%,42.1%,55.5%,46.2%,50.8%,1.04,
