Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2019 Wimbledon R64,L vs Riske Amritraj,4.0,4.0,3.9,54.4%,41.9%,30.3%,61.1%,40.6%,12.4%,5.5,3.4,3.0,1.4
2019 Wimbledon R128,W vs Pattinama Kerkhove,3.8,3.6,4.1,51.6%,42.9%,46.7%,78.6%,58.3%,7.6%,6.5,4.5,10.0,10.3
2019 Dubai R32,L vs Sabalenka,3.0,3.0,3.0,45.6%,35.0%,10.0%,0.0%,66.7%,7.3%,-9.5,-11.9,-2.0,-5.3
2015 ITF Lexington R32,L vs Brady,3.8,3.8,3.8,47.7%,48.8%,61.1%,75.0%,40.8%,4.7%,3.0,3.1,0.5,0.4
Career (4 matches),,3.7,3.7,3.8,50.6%,43.0%,38.2%,66.7%,48.0%,9.0%,1.4,1.1,2.9,2.3
