Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2019 Wimbledon R128,W vs Pattinama Kerkhove,1.07,1.17,67.2,4.0,-,56.5%,-,61.4%,52.8%,36.4%
2019 Nottingham R16,L vs Sakkari,1.02,0.69,55.2,2.3,-,55.9%,-,46.7%,40.6%,24.1%
2019 Madrid Q1,L vs Mladenovic,0.96,0.79,54.0,3.5,2.5%,45.0%,0.0%,50.0%,40.5%,45.5%
2019 Rabat R16,L vs Mertens,0.90,0.66,46.3,2.1,0.0%,46.4%,0.0%,37.0%,46.4%,38.5%
2019 Rabat R32,W vs Linette,0.97,1.88,40.1,2.0,14.8%,77.8%,8.0%,68.0%,60.7%,42.3%
2019 Istanbul R32,L vs Babos,0.95,0.75,54.8,2.5,5.6%,44.4%,0.0%,52.9%,48.4%,32.3%
2019 Istanbul Q2,W vs Sizikova,1.14,1.81,37.7,2.1,0.0%,57.1%,0.0%,77.3%,52.0%,56.0%
2019 Istanbul Q1,W vs Soylu,1.02,1.23,54.7,2.3,0.0%,58.5%,0.0%,45.9%,67.4%,46.2%
2019 Monterrey R16,L vs Pavlyuchenkova,0.93,0.35,28.1,2.1,10.0%,45.0%,0.0%,15.8%,27.8%,23.5%
2019 Monterrey R32,W vs Babos,1.35,1.26,64.8,8.2,8.5%,68.1%,2.3%,46.5%,29.7%,50.0%
2019 W25 Osaka F,W vs Lu,0.98,1.18,65.1,2.4,4.2%,56.3%,0.0%,61.4%,45.3%,54.0%
2019 W25 Osaka SF,W vs Zhang,1.02,1.20,73.4,5.0,1.9%,55.8%,2.0%,48.0%,50.0%,63.2%
2019 W25 Osaka QF,W vs Tere Apisah,1.08,1.14,66.9,9.0,-,54.8%,-,47.4%,53.1%,50.0%
2019 W25 Osaka R16,W vs Jang,1.20,1.28,54.2,2.7,0.0%,59.5%,2.7%,51.4%,43.6%,51.4%
2019 W25 Osaka R32,W vs Zhang,1.06,1.90,36.1,2.0,7.7%,65.4%,3.8%,69.2%,65.2%,52.2%
2019 Dubai R32,L vs Sabalenka,1.03,0.56,42.6,2.1,3.3%,50.0%,13.8%,51.7%,25.9%,28.0%
2019 Dubai R64,W vs Errani,1.18,1.28,47.6,33.5,8.7%,54.3%,5.1%,59.0%,43.5%,51.2%
2019 Dubai Q2,W vs Voegele,1.26,1.64,38.3,2.0,17.2%,75.9%,4.0%,48.0%,43.2%,52.9%
2019 Dubai Q1,W vs Strakhova,1.13,2.44,30.8,2.0,0.0%,75.0%,11.1%,61.1%,68.2%,68.4%
2019 Fed Cup RR,L vs Boulter,0.83,0.70,49.3,2.1,9.4%,56.3%,0.0%,33.3%,55.9%,33.3%
2019 (27 matches),,1.04,1.10,53.5,2.7,5.2%,58.2%,2.8%,53.0%,47.1%,45.8%
2018 (17 matches),,1.04,1.05,52.1,2.5,5.3%,57.9%,3.6%,55.3%,42.4%,45.1%
2017 (32 matches),,1.01,1.01,57.8,2.8,2.8%,54.2%,1.5%,54.8%,45.2%,45.3%
2016 (40 matches),,1.01,1.03,57.9,2.7,4.0%,57.2%,2.6%,52.9%,44.6%,46.9%
2015 (16 matches),,1.04,1.21,50.5,2.6,2.6%,58.3%,1.1%,56.1%,48.2%,52.1%
Career (140 matches),,1.02,1.06,55.5,2.7,3.8%,56.5%,2.3%,54.1%,45.7%,46.9%
