Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
23,Arantxa Sanchez Vicario [ESP],20,3,87.0%,5,3,2,60.0%,1989,2002,0,,,,,,,,,,
21,Conchita Martinez [ESP],20,1,95.2%,2,1,1,50.0%,1989,2002,0,,,,,,,,,,
20,Martina Hingis [SUI],5,15,25.0%,5,2,3,40.0%,1996,2002,0,,,,,,,,,,
17,Martina Navratilova [USA],10,7,58.8%,7,3,4,42.9%,1989,1993,0,,,,,,,,,,
16,Mary Joe Fernandez [USA],15,1,93.8%,1,0,1,0.0%,1989,1997,0,,,,,,,,,,
15,Steffi Graf [GER],5,10,33.3%,4,3,1,75.0%,1989,1999,0,,,,,,,,,,
14,Jennifer Capriati [USA],9,5,64.3%,4,1,3,25.0%,1990,2002,0,,,,,,,,,,
14,Gabriela Sabatini [ARG],11,3,78.6%,3,2,1,66.7%,1988,1996,0,,,,,,,,,,
13,Lindsay Davenport [USA],3,10,23.1%,6,4,2,66.7%,1996,2003,0,,,,,,,,,,
11,Sandrine Testud [FRA],9,2,81.8%,6,5,1,83.3%,1996,2001,0,,,,,,,,,,
10,Ai Sugiyama [JPN],10,0,100.0%,1,1,0,100.0%,1996,2003,0,,,,,,,,,,
10,Venus Williams [USA],1,9,10.0%,2,1,1,50.0%,1998,2002,0,,,,,,,,,,
10,Amy Frazier [USA],9,1,90.0%,1,1,0,100.0%,1988,2002,0,,,,,,,,,,
10,Amanda Coetzer [RSA],9,1,90.0%,0,0,0,-,1991,2000,0,,,,,,,,,,
10,Nathalie Tauziat [FRA],10,0,100.0%,0,0,0,-,1990,2000,0,,,,,,,,,,
