Match,Result,SnV Freq,SnV W%,Net Freq,Net W%,FH: Wnr%,DTL Wnr%,IO Wnr%,BH: Wnr%,DTL Wnr%,Drop: Freq,Wnr%,RallyAgg,ReturnAgg
2003 Dubai F,L vs Henin,0.0%,-,11.4%,71.4%,12.5%,15.8%,6.7%,10.3%,12.2%,0.9%,50.0%,-17,-24
2003 Tokyo F,L vs Davenport,0.0%,-,2.0%,50.0%,18.3%,20.0%,10.5%,20.0%,37.5%,0.5%,100.0%,50,27
2002 WTA Tour Championships QF,L vs Williams,0.0%,-,4.6%,87.5%,20.7%,23.1%,12.5%,8.6%,7.7%,0.5%,0.0%,-27,-2
2002 Miami SF,L vs Capriati,0.0%,-,5.7%,83.3%,11.3%,14.3%,7.7%,12.0%,13.5%,0.5%,100.0%,44,28
2002 Indian Wells SF,L vs Hingis,0.0%,-,7.7%,57.1%,16.7%,30.0%,28.6%,12.8%,40.0%,0.0%,-,55,-31
2002 Tokyo F,L vs Hingis,0.0%,-,6.0%,66.7%,16.8%,23.1%,0.0%,24.3%,36.8%,0.0%,-,114,117
2002 Australian Open SF,L vs Hingis,0.0%,-,8.2%,60.0%,17.9%,26.5%,15.4%,18.5%,25.8%,0.3%,100.0%,117,84
2000 WTA Tour Championships F,L vs Hingis,0.0%,-,6.7%,56.3%,11.6%,23.7%,18.2%,16.7%,38.5%,0.2%,100.0%,-14,-22
2000 Olympics SF,L vs Williams,0.0%,-,5.9%,66.7%,15.9%,25.0%,0.0%,18.3%,18.2%,0.0%,-,43,17
2000 US Open QF,L vs Hingis,0.0%,-,5.8%,71.4%,15.1%,10.5%,28.6%,14.7%,10.0%,0.0%,-,123,97
2000 Roland Garros QF,L vs Pierce,0.0%,-,6.5%,90.9%,20.3%,60.0%,0.0%,27.5%,61.1%,2.4%,100.0%,116,97
2000 Rome F,W vs Mauresmo,0.0%,-,12.1%,73.3%,10.5%,20.7%,7.7%,8.6%,16.7%,1.4%,33.3%,-79,-54
2000 Indian Wells QF,L vs Hingis,0.0%,-,11.5%,50.0%,10.8%,6.3%,30.0%,21.4%,40.0%,0.6%,0.0%,55,38
1999 Toronto F,L vs Hingis,0.0%,-,2.8%,100.0%,14.5%,30.0%,14.3%,15.0%,30.0%,0.0%,-,52,11
1999 Roland Garros SF,L vs Graf,0.0%,-,6.4%,58.3%,9.4%,5.9%,8.1%,9.4%,22.2%,0.0%,-,-12,-4
1999 Roland Garros R16,W vs Halard Decugis,0.0%,-,5.6%,62.5%,8.5%,11.1%,2.3%,11.3%,11.1%,0.0%,-,-105,-78
1999 Australian Open SF,L vs Hingis,0.0%,-,4.4%,100.0%,17.0%,7.1%,28.6%,13.6%,23.1%,0.0%,-,117,66
1999 Australian Open QF,W vs Graf,1.4%,100.0%,6.3%,87.5%,8.5%,12.5%,5.3%,26.4%,33.3%,0.0%,-,-36,-10
1998 Moscow F,L vs Pierce,0.0%,-,4.1%,83.3%,16.4%,20.0%,0.0%,25.0%,30.8%,1.1%,0.0%,40,72
1998 Montreal F,W vs Sanchez Vicario,0.0%,-,12.4%,71.4%,9.3%,7.7%,20.0%,12.0%,18.5%,0.4%,100.0%,-45,-31
Career (77 matches),,0.2%,57.1%,7.2%,68.5%,10.6%,17.6%,6.2%,12.1%,21.4%,0.8%,43.7%,-30,-33
