Year,WTA Rank,Points,Elo Rank,Elo,hElo Rank,hElo,cElo Rank,cElo,gElo Rank,gElo,Doubles: WTA Rank,Points,D-Lo Rank,D-Lo
2003,60,599,28,1923,13,1919,19,1881,,,,
2002,7,2952,9,2087,9,2025,8,2021,11,1841,,
2001,10,2306,6,2208,5,2139,3,2080,,,,
2000,4,3255,5,2289,5,2201,2,2196,5,1966,,
1999,6,2310,6,2226,6,2160,5,2129,9,1908,,
1998,6,3226,6,2245,4,2172,5,2113,7,1943,,
1997,5,2988,5,2256,3,2213,5,2125,5,1967,,
1996,2,4056,2,2290,2,2205,7,2072,5,1999,,
1995,1,,24,1951,11,1995,,,,,,
1993,8,133,2,2433,2,2349,2,2358,,,,
1992,1,283,1,2536,1,2392,1,2415,2,2183,,
1991,1,277,2,2469,2,2320,1,2395,,,,
1990,2,203,2,2412,3,2213,2,2354,3,2080,,
1989,6,117,4,2196,8,1994,6,2112,8,1930,,
1988,86,10,,,,,,,,,,
