Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2003 Dubai F,L vs Henin,21,43,0.5,8.6%,17.6%,21,37,0.6,9.5%,16.7%,2.3%,5.9%,1.1,18.8%,16.7%
2003 Tokyo F,L vs Davenport,34,23,1.5,16.7%,11.3%,29,19,1.5,16.8%,11.0%,7.5%,8.1%,2.2,29.9%,13.7%
2002 WTA Tour Championships QF,L vs Williams,18,24,0.8,10.5%,14.0%,17,15,1.1,11.9%,10.5%,6.3%,5.6%,1.0,24.4%,25.0%
2002 Miami SF,L vs Capriati,31,46,0.7,18.5%,27.4%,26,41,0.6,17.7%,27.9%,6.8%,10.9%,0.9,12.5%,14.3%
2002 Indian Wells SF,L vs Hingis,8,13,0.6,15.1%,24.5%,8,13,0.6,15.4%,25.0%,5.8%,7.7%,1.1,18.9%,17.0%
2002 Tokyo F,L vs Hingis,47,34,1.4,23.4%,16.9%,41,29,1.4,22.8%,16.1%,10.0%,12.8%,1.5,14.4%,9.5%
2002 Australian Open SF,L vs Hingis,44,41,1.1,23.9%,22.3%,37,37,1.0,22.3%,22.3%,10.8%,11.4%,2.5,16.3%,6.5%
2000 WTA Tour Championships F,L vs Hingis,48,34,1.4,20.1%,14.2%,44,27,1.6,20.7%,12.7%,8.0%,11.7%,1.5,20.5%,13.8%
2000 Olympics SF,L vs Williams,22,22,1.0,15.3%,15.3%,18,16,1.1,15.5%,13.8%,6.0%,8.6%,1.6,27.1%,16.7%
2000 US Open QF,L vs Hingis,19,34,0.6,15.7%,28.1%,16,28,0.6,14.7%,25.7%,6.4%,8.3%,1.7,14.0%,8.3%
2000 Roland Garros QF,L vs Pierce,40,31,1.3,23.7%,18.3%,36,23,1.6,24.5%,15.6%,10.2%,14.3%,2.1,20.7%,10.1%
2000 Rome F,W vs Mauresmo,15,15,1.0,12.1%,12.1%,13,14,0.9,11.2%,12.1%,5.2%,5.2%,0.7,17.7%,25.8%
2000 Indian Wells QF,L vs Hingis,13,21,0.6,13.0%,21.0%,9,19,0.5,9.8%,20.7%,2.2%,7.6%,2.1,21.0%,10.0%
1999 Canadian Open F,L vs Hingis,16,15,1.1,21.3%,20.0%,13,15,0.9,19.4%,22.4%,11.9%,7.5%,2.7,25.3%,9.3%
1999 Roland Garros SF,L vs Graf,24,38,0.6,12.8%,20.2%,18,37,0.5,10.4%,21.4%,5.8%,4.6%,1.0,17.0%,17.6%
1999 Roland Garros R16,W vs Halard Decugis,16,13,1.2,12.3%,10.0%,15,11,1.4,12.2%,8.9%,7.3%,4.1%,0.7,16.2%,23.1%
1999 Australian Open SF,L vs Hingis,15,23,0.7,13.2%,20.2%,12,20,0.6,11.4%,19.0%,1.9%,8.6%,1.3,16.7%,13.2%
1999 Australian Open QF,W vs Graf,24,15,1.6,19.2%,12.0%,21,12,1.8,19.3%,11.0%,5.5%,13.8%,0.9,18.4%,21.6%
1998 Kremlin Cup F,L vs Pierce,29,29,1.0,20.0%,20.0%,25,23,1.1,19.2%,17.7%,6.9%,10.8%,1.6,22.1%,13.8%
1998 Canadian Open F,W vs Sanchez Vicario,25,15,1.7,22.1%,13.3%,23,15,1.5,21.3%,13.9%,10.2%,11.1%,0.6,13.3%,23.0%
Career (77 matches),,1966,1851,1.1,17.3%,16.3%,1815,1668,1.1,17.1%,15.7%,8.5%,8.5%,0.9,17.0%,18.8%
