Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2003 Dubai F,L vs Henin,4.5,4.3,4.6,52.3%,40.0%,51.6%,37.5%,33.6%,6.5%,4.5,3.2,11.0,4.0
2003 Tokyo F,L vs Davenport,2.7,3.2,2.2,43.2%,42.2%,50.0%,0.0%,48.9%,15.8%,4.0,4.7,13.5,16.9
2002 WTA Tour Championships QF,L vs Williams,2.9,3.4,2.6,45.3%,56.4%,46.7%,33.3%,41.2%,10.5%,5.5,7.5,10.5,10.4
2002 Miami SF,L vs Capriati,4.2,4.4,4.1,48.8%,38.1%,45.0%,66.7%,33.8%,3.6%,8.5,6.9,5.0,2.0
2002 Indian Wells SF,L vs Hingis,3.5,3.4,3.6,37.5%,43.5%,71.4%,20.0%,53.2%,5.2%,6.5,10.0,2.5,4.5
2002 Tokyo F,L vs Hingis,3.2,3.2,3.2,51.1%,54.8%,31.6%,42.9%,52.4%,14.9%,7.0,5.7,14.5,14.2
2002 Australian Open SF,L vs Hingis,4.1,4.6,3.6,39.0%,67.4%,40.0%,55.6%,50.6%,5.7%,15.0,9.6,14.5,10.0
2000 WTA Tour Championships F,L vs Hingis,4.4,5.2,3.4,52.5%,37.9%,48.5%,53.8%,55.8%,4.3%,12.5,5.6,24.0,13.6
2000 Olympics SF,L vs Williams,3.1,3.5,2.7,46.2%,36.7%,40.0%,33.3%,44.8%,7.4%,2.0,2.7,11.0,12.6
2000 US Open QF,L vs Hingis,3.7,3.8,3.5,36.0%,44.8%,44.4%,50.0%,50.3%,1.1%,4.5,4.8,-0.5,-0.5
2000 Roland Garros QF,L vs Pierce,3.2,3.2,3.1,46.4%,46.5%,40.0%,50.0%,48.8%,12.4%,2.0,2.1,8.5,9.2
2000 Rome F,W vs Mauresmo,4.3,4.7,3.9,53.8%,67.7%,35.7%,57.1%,60.6%,4.8%,10.0,8.0,0.0,0.0
2000 Indian Wells QF,L vs Hingis,3.7,3.7,3.6,41.4%,41.2%,28.6%,20.0%,55.5%,7.2%,-4.5,-5.3,6.0,9.4
1999 Toronto F,L vs Hingis,3.4,3.5,3.3,47.8%,35.3%,50.0%,0.0%,57.6%,0.0%,5.0,6.6,-0.5,-0.9
1999 Roland Garros SF,L vs Graf,4.5,4.1,4.8,54.1%,48.7%,25.0%,47.4%,68.6%,6.3%,-8.0,-3.4,3.5,3.4
1999 Roland Garros R16,W vs Halard Decugis,4.8,5.6,3.6,63.4%,54.1%,50.0%,33.3%,55.4%,5.7%,12.5,8.5,8.0,7.0
1999 Australian Open SF,L vs Hingis,3.2,3.1,3.2,41.9%,48.3%,33.3%,50.0%,51.8%,3.0%,-3.5,-5.0,5.5,8.6
1999 Australian Open QF,W vs Graf,4.1,4.4,3.8,58.6%,65.5%,58.8%,27.3%,67.8%,3.0%,10.0,7.4,10.0,15.6
1998 Moscow F,L vs Pierce,3.2,2.8,3.5,44.3%,41.9%,57.1%,33.3%,51.1%,18.9%,-0.5,-0.6,8.0,11.1
1998 Montreal F,W vs Sanchez Vicario,5.2,3.8,6.1,67.4%,58.8%,38.1%,83.3%,49.8%,3.9%,8.0,6.7,8.0,6.6
Career (77 matches),,4.7,4.9,4.5,52.4%,51.7%,50.3%,48.5%,53.9%,6.4%,10.4,6.6,10.2,7.8
