Event,Yrs,Surface,M,W,L,Win%,TB,W,L,TB%,First,Last,Best,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
Australian Open,11,Hard,16,5,11,31.3%,6,4,2,66.7%,2012,2024,R64,15,0.90,6.7%,5.6%,59.1%,68.8%,41.7%,57.7%,38.2%,63.6%,39.6%
Roland Garros,11,Clay,20,8,12,40.0%,5,3,2,60.0%,2012,2024,R64,18,0.90,3.0%,4.7%,63.1%,61.3%,43.5%,54.7%,40.7%,43.9%,45.5%
Wimbledon,11,Grass,16,5,11,31.3%,3,2,1,66.7%,2012,2023,R64,16,0.94,7.4%,4.9%,63.8%,69.7%,41.3%,59.4%,38.2%,48.0%,43.3%
US Open,11,Hard,19,8,11,42.1%,3,2,1,66.7%,2011,2023,R32,18,0.95,6.3%,6.0%,59.2%,64.7%,43.5%,56.1%,41.7%,57.4%,44.4%
Olympics,2,,3,1,2,33.3%,0,0,0,-,2012,2016,R32,3,0.79,6.1%,4.8%,59.9%,62.5%,40.7%,53.7%,36.5%,47.6%,50.0%
Fed Cup,5,,15,10,5,66.7%,2,2,0,100.0%,2011,2017,,2,2.02,4.6%,2.3%,62.1%,77.8%,63.6%,72.4%,55.8%,25.0%,52.6%
Monterrey,10,Hard,27,18,9,66.7%,4,1,3,25.0%,2011,2024,W,23,1.10,9.9%,6.1%,61.3%,71.9%,48.5%,62.8%,41.0%,56.1%,47.1%
Toronto,3,Hard,4,1,3,25.0%,1,0,1,0.0%,2015,2024,R32,3,0.89,7.5%,10.3%,54.6%,68.4%,38.0%,54.6%,40.4%,45.5%,41.2%
Budapest,10,Clay,18,9,9,50.0%,5,3,2,60.0%,2010,2024,W,18,0.99,3.7%,4.7%,58.5%,66.7%,46.8%,58.4%,41.2%,56.4%,44.4%
La Bisbal d'Emporda 125,2,Clay,3,1,2,33.3%,0,0,0,-,2023,2024,R16,1,0.84,1.0%,5.9%,59.8%,57.4%,41.5%,51.0%,41.1%,50.0%,50.0%
Dubai,4,Hard,7,3,4,42.9%,0,0,0,-,2015,2024,R64,5,0.77,0.9%,6.9%,58.3%,55.6%,39.6%,48.9%,39.6%,42.6%,53.1%
Doha,7,Hard,14,6,8,42.9%,1,0,1,0.0%,2013,2024,R16,12,0.95,4.3%,5.1%,63.6%,64.5%,42.3%,56.4%,41.5%,54.0%,43.2%
