Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2018 US Open R128,L vs Kasatkina,46,58,0.8,21.6%,27.2%,41,52,0.8,21.0%,26.7%,14.9%,5.1%,0.7,9.4%,14.1%
2018 Wimbledon R128,L vs Tsurenko,10,34,0.3,8.3%,28.3%,8,32,0.3,7.3%,29.1%,6.4%,0.0%,0.6,9.2%,15.0%
2017 US Open R64,L vs Sharapova,13,24,0.5,6.8%,12.5%,13,23,0.6,7.5%,13.3%,3.5%,2.3%,1.1,20.3%,18.8%
2017 Wimbledon R128,L vs Wozniacki,29,32,0.9,20.1%,22.2%,25,30,0.8,18.7%,22.4%,14.2%,3.0%,1.1,11.8%,10.4%
2017 Australian Open R128,L vs Gibbs,15,51,0.3,9.1%,30.9%,14,45,0.3,9.3%,29.8%,7.9%,1.3%,0.6,12.1%,19.4%
2016 US Open R32,L vs Halep,25,45,0.6,14.2%,25.6%,20,42,0.5,11.9%,25.0%,7.7%,4.2%,0.5,9.1%,19.9%
2016 US Open R64,W vs Hogenkamp,23,18,1.3,19.8%,15.5%,17,15,1.1,16.8%,14.9%,11.9%,5.0%,0.4,7.8%,19.8%
2016 Wimbledon R64,L vs Vandeweghe,9,18,0.5,9.6%,19.1%,7,15,0.5,8.6%,18.5%,3.7%,4.9%,3.1,23.4%,7.4%
2016 Wimbledon R128,W vs Swan,15,17,0.9,15.0%,17.0%,11,13,0.8,13.4%,15.9%,6.1%,4.9%,0.7,13.0%,18.0%
2016 Roland Garros R64,L vs Mladenovic,13,22,0.6,11.3%,19.1%,12,22,0.5,11.0%,20.2%,6.4%,4.6%,1.2,19.1%,15.7%
2016 Australian Open R64,L vs Bencic,24,29,0.8,22.9%,27.6%,16,25,0.6,18.0%,28.1%,13.5%,4.5%,1.3,16.2%,12.4%
2016 Australian Open R128,W vs Watson,44,52,0.8,19.3%,22.8%,35,49,0.7,16.9%,23.7%,11.6%,4.3%,0.6,9.6%,17.5%
2015 US Open R128,L vs Stosur,8,21,0.4,7.3%,19.3%,6,17,0.4,6.1%,17.2%,5.1%,1.0%,1.5,22.9%,15.6%
2015 Wimbledon R64,L vs Williams,13,9,1.4,13.7%,9.5%,9,4,2.3,12.5%,5.6%,5.6%,5.6%,2.6,24.2%,9.5%
2015 Wimbledon R128,W vs Cetkovska,18,27,0.7,13.6%,20.5%,16,25,0.6,13.8%,21.6%,9.5%,3.4%,0.6,14.4%,25.0%
2015 Roland Garros R128,L vs Kerber,13,23,0.6,15.3%,27.1%,13,21,0.6,16.0%,25.9%,6.2%,9.9%,1.3,18.8%,14.1%
2015 Australian Open R128,L vs Strycova,17,42,0.4,12.9%,31.8%,15,39,0.4,12.3%,32.0%,8.2%,4.1%,0.5,9.1%,16.7%
2014 Wimbledon R128,L vs Broady,24,31,0.8,13.6%,17.6%,16,27,0.6,11.3%,19.0%,7.0%,2.8%,1.2,19.9%,16.5%
Career (18 matches),,359,553,0.6,14.4%,22.1%,294,496,0.6,13.2%,22.2%,8.7%,3.8%,0.9,14.3%,16.3%
