Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2025 Cap Cana CH R32,W vs Seyboth Wild,57% (8/14),75% (6/8),1/2,31% (4/13),25% (1/4),3/4,0/0,1/2,0/0,0/0
2024 San Luis Potosi CH QF,W vs Tirante,22% (2/9),100% (2/2),0/0,20% (2/10),100% (2/2),2/2,2/2,0/0,1/1,0/0
2021 Davis Cup RR,L vs Tiafoe,27% (4/15),25% (1/4),0/1,19% (3/16),33% (1/3),0/0,0/0,2/3,0/0,2/2
2019 M25 Pensacola FL R16,W vs Ugo Carabelli,50% (5/10),60% (3/5),1/1,30% (3/10),67% (2/3),1/1,0/0,0/0,0/0,0/0
2019 M25 Pensacola FL R32,W vs Constantin Ignat,88% (7/8),71% (5/7),1/1,38% (3/8),67% (2/3),3/3,0/0,0/0,0/0,0/0
2019 M25 Vero Beach FL R32,W vs Nakagawa,67% (8/12),75% (6/8),3/5,58% (7/12),29% (2/7),5/5,1/2,0/0,0/1,0/0
2019 M15 Bucaramanga QF,W vs Huertas Del Pino,56% (9/16),67% (6/9),2/4,38% (6/16),33% (2/6),5/6,1/1,2/2,0/0,2/2
2019 M15 Bucaramanga R16,W vs Gomez,67% (6/9),83% (5/6),3/3,30% (3/10),0% (0/3),4/5,2/2,0/0,1/1,0/0
2019 San Luis Potosi CH R64,L vs Muller,67% (8/12),38% (3/8),1/3,42% (5/12),20% (1/5),3/3,0/1,0/1,0/0,0/1
2019 M15 Sunrise FL R32,L vs Bangoura,9% (1/11),0% (0/1),0/2,36% (4/11),50% (2/4),0/0,0/0,1/1,0/0,0/0
2019 Monterrey CH R64,L vs King,21% (3/14),67% (2/3),1/3,36% (5/14),40% (2/5),1/2,1/1,2/2,0/0,1/1
2019 M15 Antalya SF,L vs Popko,33% (3/9),33% (1/3),0/4,44% (4/9),0% (0/4),1/1,0/0,0/0,0/0,0/0
2019 M15 Antalya R16,W vs Korda,38% (6/16),67% (4/6),0/4,25% (4/16),0% (0/4),2/4,1/2,1/1,1/2,0/0
2019 M15 Antalya R32,W vs Kirci,78% (7/9),86% (6/7),2/3,33% (3/9),0% (0/3),4/6,2/3,0/0,1/1,0/0
2019 M15 Antalya R32,W vs Biljesko,88% (7/8),71% (5/7),1/1,25% (2/8),50% (1/2),3/4,1/2,0/0,0/1,0/0
2019 M15 Antalya QF,L vs Fatic,22% (2/9),0% (0/2),0/3,44% (4/9),25% (1/4),0/0,0/0,2/2,0/0,1/1
2019 M15 Antalya R16,W vs Pereira,31% (4/13),100% (4/4),1/3,29% (4/14),25% (1/4),4/4,2/2,0/0,1/1,0/0
2019 M15 Antalya R32,W vs Rodriguez,25% (3/12),100% (3/3),0/2,25% (3/12),33% (1/3),2/2,0/1,1/1,0/1,0/0
2019 M15 Antalya R16,L vs Andreev,40% (6/15),67% (4/6),1/5,50% (7/14),29% (2/7),2/3,0/0,2/2,0/0,1/1
2019 M15 Antalya R32,W vs Pereira,63% (5/8),100% (5/5),0/0,0% (0/7),- (0/0),4/4,1/1,0/0,0/0,0/0
2025 (1 matches),,57.1%,75.0%,50.0%,30.8%,25.0%,75.0%,-,50.0%,-,-
2024 (1 matches),,22.2%,100.0%,-,20.0%,100.0%,100.0%,100.0%,-,100.0%,-
2021 (1 matches),,26.7%,25.0%,0.0%,18.8%,33.3%,-,-,66.7%,-,100.0%
2019 (25 matches),,47.9%,71.6%,32.9%,37.5%,32.1%,81.0%,65.4%,88.2%,60.0%,90.0%
Career (28 matches),,46.5%,70.9%,32.9%,35.7%,33.0%,81.2%,67.9%,81.8%,63.6%,91.7%
